group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,128,,,51005474.0,ns,22
Ed25519 batch signature verification,,128,,,50685218.0,ns,22
Ed25519 batch signature verification,,128,,,50682639.0,ns,22
Ed25519 batch signature verification,,128,,,50794942.0,ns,22
Ed25519 batch signature verification,,128,,,50793706.0,ns,22
Ed25519 batch signature verification,,128,,,51809448.0,ns,22
Ed25519 batch signature verification,,128,,,50838436.0,ns,22
Ed25519 batch signature verification,,128,,,51508629.0,ns,22
Ed25519 batch signature verification,,128,,,50743117.0,ns,22
Ed25519 batch signature verification,,128,,,50685768.0,ns,22
Ed25519 batch signature verification,,128,,,50697887.0,ns,22
Ed25519 batch signature verification,,128,,,50690584.0,ns,22
Ed25519 batch signature verification,,128,,,51083242.0,ns,22
Ed25519 batch signature verification,,128,,,50748958.0,ns,22
Ed25519 batch signature verification,,128,,,51050539.0,ns,22
Ed25519 batch signature verification,,128,,,50696126.0,ns,22
Ed25519 batch signature verification,,128,,,50928437.0,ns,22
Ed25519 batch signature verification,,128,,,50733147.0,ns,22
Ed25519 batch signature verification,,128,,,50696242.0,ns,22
Ed25519 batch signature verification,,128,,,50704660.0,ns,22
Ed25519 batch signature verification,,128,,,50881052.0,ns,22
Ed25519 batch signature verification,,128,,,50649983.0,ns,22
Ed25519 batch signature verification,,128,,,50839364.0,ns,22
Ed25519 batch signature verification,,128,,,51252627.0,ns,22
Ed25519 batch signature verification,,128,,,52236069.0,ns,22
Ed25519 batch signature verification,,128,,,50685058.0,ns,22
Ed25519 batch signature verification,,128,,,50779708.0,ns,22
Ed25519 batch signature verification,,128,,,51965233.0,ns,22
Ed25519 batch signature verification,,128,,,51706556.0,ns,22
Ed25519 batch signature verification,,128,,,51262814.0,ns,22
Ed25519 batch signature verification,,128,,,50693140.0,ns,22
Ed25519 batch signature verification,,128,,,50771178.0,ns,22
Ed25519 batch signature verification,,128,,,51944929.0,ns,22
Ed25519 batch signature verification,,128,,,50830227.0,ns,22
Ed25519 batch signature verification,,128,,,50945340.0,ns,22
Ed25519 batch signature verification,,128,,,50812877.0,ns,22
Ed25519 batch signature verification,,128,,,51815582.0,ns,22
Ed25519 batch signature verification,,128,,,50847799.0,ns,22
Ed25519 batch signature verification,,128,,,50789119.0,ns,22
Ed25519 batch signature verification,,128,,,51760801.0,ns,22
Ed25519 batch signature verification,,128,,,51576959.0,ns,22
Ed25519 batch signature verification,,128,,,51056209.0,ns,22
Ed25519 batch signature verification,,128,,,53598012.0,ns,22
Ed25519 batch signature verification,,128,,,56363343.0,ns,22
Ed25519 batch signature verification,,128,,,56222435.0,ns,22
Ed25519 batch signature verification,,128,,,55556840.0,ns,22
Ed25519 batch signature verification,,128,,,55548318.0,ns,22
Ed25519 batch signature verification,,128,,,55539980.0,ns,22
Ed25519 batch signature verification,,128,,,55237154.0,ns,22
Ed25519 batch signature verification,,128,,,52355844.0,ns,22
Ed25519 batch signature verification,,128,,,50742343.0,ns,22
Ed25519 batch signature verification,,128,,,50803933.0,ns,22
Ed25519 batch signature verification,,128,,,51437158.0,ns,22
Ed25519 batch signature verification,,128,,,50945416.0,ns,22
Ed25519 batch signature verification,,128,,,51178077.0,ns,22
Ed25519 batch signature verification,,128,,,50717431.0,ns,22
Ed25519 batch signature verification,,128,,,51167268.0,ns,22
Ed25519 batch signature verification,,128,,,50913348.0,ns,22
Ed25519 batch signature verification,,128,,,50837281.0,ns,22
Ed25519 batch signature verification,,128,,,51382853.0,ns,22
Ed25519 batch signature verification,,128,,,50694214.0,ns,22
Ed25519 batch signature verification,,128,,,50730192.0,ns,22
Ed25519 batch signature verification,,128,,,50807846.0,ns,22
Ed25519 batch signature verification,,128,,,51070593.0,ns,22
Ed25519 batch signature verification,,128,,,50935657.0,ns,22
Ed25519 batch signature verification,,128,,,50699236.0,ns,22
Ed25519 batch signature verification,,128,,,50689730.0,ns,22
Ed25519 batch signature verification,,128,,,51229785.0,ns,22
Ed25519 batch signature verification,,128,,,50884522.0,ns,22
Ed25519 batch signature verification,,128,,,50994893.0,ns,22
Ed25519 batch signature verification,,128,,,51151698.0,ns,22
Ed25519 batch signature verification,,128,,,50731887.0,ns,22
Ed25519 batch signature verification,,128,,,50660686.0,ns,22
Ed25519 batch signature verification,,128,,,51152940.0,ns,22
Ed25519 batch signature verification,,128,,,51254399.0,ns,22
Ed25519 batch signature verification,,128,,,50714703.0,ns,22
Ed25519 batch signature verification,,128,,,50772788.0,ns,22
Ed25519 batch signature verification,,128,,,50769112.0,ns,22
Ed25519 batch signature verification,,128,,,51116994.0,ns,22
Ed25519 batch signature verification,,128,,,50675926.0,ns,22
Ed25519 batch signature verification,,128,,,51116263.0,ns,22
Ed25519 batch signature verification,,128,,,50704314.0,ns,22
Ed25519 batch signature verification,,128,,,50726030.0,ns,22
Ed25519 batch signature verification,,128,,,50832821.0,ns,22
Ed25519 batch signature verification,,128,,,50692109.0,ns,22
Ed25519 batch signature verification,,128,,,50698902.0,ns,22
Ed25519 batch signature verification,,128,,,51264172.0,ns,22
