group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,128,,,1596576.0,ns,1
Ed25519 batch signature verification,,128,,,3091343.0,ns,2
Ed25519 batch signature verification,,128,,,4639322.0,ns,3
Ed25519 batch signature verification,,128,,,6307049.0,ns,4
Ed25519 batch signature verification,,128,,,7772771.0,ns,5
Ed25519 batch signature verification,,128,,,9303123.0,ns,6
Ed25519 batch signature verification,,128,,,10905780.0,ns,7
Ed25519 batch signature verification,,128,,,12528344.0,ns,8
Ed25519 batch signature verification,,128,,,13874646.0,ns,9
Ed25519 batch signature verification,,128,,,15342571.0,ns,10
Ed25519 batch signature verification,,128,,,16905906.0,ns,11
Ed25519 batch signature verification,,128,,,18568679.0,ns,12
Ed25519 batch signature verification,,128,,,20054680.0,ns,13
Ed25519 batch signature verification,,128,,,21779795.0,ns,14
Ed25519 batch signature verification,,128,,,23122848.0,ns,15
Ed25519 batch signature verification,,128,,,24684422.0,ns,16
Ed25519 batch signature verification,,128,,,26616789.0,ns,17
Ed25519 batch signature verification,,128,,,28090669.0,ns,18
Ed25519 batch signature verification,,128,,,29585760.0,ns,19
Ed25519 batch signature verification,,128,,,31173550.0,ns,20
Ed25519 batch signature verification,,128,,,32598322.0,ns,21
Ed25519 batch signature verification,,128,,,34238502.0,ns,22
Ed25519 batch signature verification,,128,,,35843492.0,ns,23
Ed25519 batch signature verification,,128,,,37990102.0,ns,24
Ed25519 batch signature verification,,128,,,38850328.0,ns,25
Ed25519 batch signature verification,,128,,,40511926.0,ns,26
Ed25519 batch signature verification,,128,,,42035062.0,ns,27
Ed25519 batch signature verification,,128,,,44392877.0,ns,28
Ed25519 batch signature verification,,128,,,45234234.0,ns,29
Ed25519 batch signature verification,,128,,,46725199.0,ns,30
Ed25519 batch signature verification,,128,,,48454371.0,ns,31
Ed25519 batch signature verification,,128,,,50020952.0,ns,32
Ed25519 batch signature verification,,128,,,51333795.0,ns,33
Ed25519 batch signature verification,,128,,,52928026.0,ns,34
Ed25519 batch signature verification,,128,,,54766654.0,ns,35
Ed25519 batch signature verification,,128,,,55625241.0,ns,36
Ed25519 batch signature verification,,128,,,57619194.0,ns,37
Ed25519 batch signature verification,,128,,,59229196.0,ns,38
Ed25519 batch signature verification,,128,,,61195158.0,ns,39
Ed25519 batch signature verification,,128,,,62254654.0,ns,40
Ed25519 batch signature verification,,128,,,63801651.0,ns,41
Ed25519 batch signature verification,,128,,,64985729.0,ns,42
Ed25519 batch signature verification,,128,,,66624598.0,ns,43
Ed25519 batch signature verification,,128,,,69495788.0,ns,44
Ed25519 batch signature verification,,128,,,69767320.0,ns,45
Ed25519 batch signature verification,,128,,,71663347.0,ns,46
Ed25519 batch signature verification,,128,,,73140065.0,ns,47
Ed25519 batch signature verification,,128,,,75105619.0,ns,48
Ed25519 batch signature verification,,128,,,76000864.0,ns,49
Ed25519 batch signature verification,,128,,,77445779.0,ns,50
Ed25519 batch signature verification,,128,,,78964384.0,ns,51
Ed25519 batch signature verification,,128,,,81450710.0,ns,52
Ed25519 batch signature verification,,128,,,82335216.0,ns,53
Ed25519 batch signature verification,,128,,,83916409.0,ns,54
Ed25519 batch signature verification,,128,,,85532926.0,ns,55
Ed25519 batch signature verification,,128,,,87023373.0,ns,56
Ed25519 batch signature verification,,128,,,89457776.0,ns,57
Ed25519 batch signature verification,,128,,,90668216.0,ns,58
Ed25519 batch signature verification,,128,,,92385430.0,ns,59
Ed25519 batch signature verification,,128,,,93442754.0,ns,60
Ed25519 batch signature verification,,128,,,94582531.0,ns,61
Ed25519 batch signature verification,,128,,,96507269.0,ns,62
Ed25519 batch signature verification,,128,,,98216086.0,ns,63
Ed25519 batch signature verification,,128,,,99680973.0,ns,64
Ed25519 batch signature verification,,128,,,100825428.0,ns,65
Ed25519 batch signature verification,,128,,,102662451.0,ns,66
Ed25519 batch signature verification,,128,,,104954162.0,ns,67
Ed25519 batch signature verification,,128,,,106380290.0,ns,68
Ed25519 batch signature verification,,128,,,107870543.0,ns,69
Ed25519 batch signature verification,,128,,,109434464.0,ns,70
Ed25519 batch signature verification,,128,,,110560353.0,ns,71
Ed25519 batch signature verification,,128,,,112083615.0,ns,72
Ed25519 batch signature verification,,128,,,113592405.0,ns,73
Ed25519 batch signature verification,,128,,,115318486.0,ns,74
Ed25519 batch signature verification,,128,,,117078517.0,ns,75
Ed25519 batch signature verification,,128,,,118745600.0,ns,76
Ed25519 batch signature verification,,128,,,120612671.0,ns,77
Ed25519 batch signature verification,,128,,,121403496.0,ns,78
Ed25519 batch signature verification,,128,,,123187233.0,ns,79
Ed25519 batch signature verification,,128,,,125032237.0,ns,80
Ed25519 batch signature verification,,128,,,126120447.0,ns,81
Ed25519 batch signature verification,,128,,,127601510.0,ns,82
Ed25519 batch signature verification,,128,,,129894772.0,ns,83
Ed25519 batch signature verification,,128,,,131023471.0,ns,84
Ed25519 batch signature verification,,128,,,132766436.0,ns,85
Ed25519 batch signature verification,,128,,,133967577.0,ns,86
Ed25519 batch signature verification,,128,,,135411230.0,ns,87
Ed25519 batch signature verification,,128,,,137436230.0,ns,88
Ed25519 batch signature verification,,128,,,139034337.0,ns,89
Ed25519 batch signature verification,,128,,,140444504.0,ns,90
Ed25519 batch signature verification,,128,,,142591173.0,ns,91
Ed25519 batch signature verification,,128,,,145378509.0,ns,92
Ed25519 batch signature verification,,128,,,145169046.0,ns,93
Ed25519 batch signature verification,,128,,,146664288.0,ns,94
Ed25519 batch signature verification,,128,,,148975328.0,ns,95
Ed25519 batch signature verification,,128,,,149746783.0,ns,96
Ed25519 batch signature verification,,128,,,151544038.0,ns,97
Ed25519 batch signature verification,,128,,,156248399.0,ns,98
Ed25519 batch signature verification,,128,,,154697573.0,ns,99
Ed25519 batch signature verification,,128,,,156152590.0,ns,100
