group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,32,,,1404875.0,ns,1
Ed25519 batch signature verification,,32,,,2221544.0,ns,2
Ed25519 batch signature verification,,32,,,3552060.0,ns,3
Ed25519 batch signature verification,,32,,,4480730.0,ns,4
Ed25519 batch signature verification,,32,,,5859155.0,ns,5
Ed25519 batch signature verification,,32,,,6746768.0,ns,6
Ed25519 batch signature verification,,32,,,7811239.0,ns,7
Ed25519 batch signature verification,,32,,,8894141.0,ns,8
Ed25519 batch signature verification,,32,,,10154280.0,ns,9
Ed25519 batch signature verification,,32,,,11288087.0,ns,10
Ed25519 batch signature verification,,32,,,12421333.0,ns,11
Ed25519 batch signature verification,,32,,,13541957.0,ns,12
Ed25519 batch signature verification,,32,,,14675226.0,ns,13
Ed25519 batch signature verification,,32,,,15908415.0,ns,14
Ed25519 batch signature verification,,32,,,16946715.0,ns,15
Ed25519 batch signature verification,,32,,,17768617.0,ns,16
Ed25519 batch signature verification,,32,,,18983567.0,ns,17
Ed25519 batch signature verification,,32,,,20315336.0,ns,18
Ed25519 batch signature verification,,32,,,21081993.0,ns,19
Ed25519 batch signature verification,,32,,,22363967.0,ns,20
Ed25519 batch signature verification,,32,,,23375665.0,ns,21
Ed25519 batch signature verification,,32,,,24644314.0,ns,22
Ed25519 batch signature verification,,32,,,25932940.0,ns,23
Ed25519 batch signature verification,,32,,,26886070.0,ns,24
Ed25519 batch signature verification,,32,,,28056382.0,ns,25
Ed25519 batch signature verification,,32,,,28842295.0,ns,26
Ed25519 batch signature verification,,32,,,29929813.0,ns,27
Ed25519 batch signature verification,,32,,,31010230.0,ns,28
Ed25519 batch signature verification,,32,,,32349790.0,ns,29
Ed25519 batch signature verification,,32,,,33497300.0,ns,30
Ed25519 batch signature verification,,32,,,34405511.0,ns,31
Ed25519 batch signature verification,,32,,,35385628.0,ns,32
Ed25519 batch signature verification,,32,,,36603099.0,ns,33
Ed25519 batch signature verification,,32,,,37614277.0,ns,34
Ed25519 batch signature verification,,32,,,39095585.0,ns,35
Ed25519 batch signature verification,,32,,,40041890.0,ns,36
Ed25519 batch signature verification,,32,,,40887364.0,ns,37
Ed25519 batch signature verification,,32,,,42439680.0,ns,38
Ed25519 batch signature verification,,32,,,43425056.0,ns,39
Ed25519 batch signature verification,,32,,,44738752.0,ns,40
Ed25519 batch signature verification,,32,,,45653306.0,ns,41
Ed25519 batch signature verification,,32,,,46733369.0,ns,42
Ed25519 batch signature verification,,32,,,47836868.0,ns,43
Ed25519 batch signature verification,,32,,,48869380.0,ns,44
Ed25519 batch signature verification,,32,,,49935784.0,ns,45
Ed25519 batch signature verification,,32,,,51057620.0,ns,46
Ed25519 batch signature verification,,32,,,52238853.0,ns,47
Ed25519 batch signature verification,,32,,,53453068.0,ns,48
Ed25519 batch signature verification,,32,,,54489154.0,ns,49
Ed25519 batch signature verification,,32,,,56325468.0,ns,50
Ed25519 batch signature verification,,32,,,56488443.0,ns,51
Ed25519 batch signature verification,,32,,,58141046.0,ns,52
Ed25519 batch signature verification,,32,,,59146296.0,ns,53
Ed25519 batch signature verification,,32,,,60624847.0,ns,54
Ed25519 batch signature verification,,32,,,61496750.0,ns,55
Ed25519 batch signature verification,,32,,,63065802.0,ns,56
Ed25519 batch signature verification,,32,,,63634627.0,ns,57
Ed25519 batch signature verification,,32,,,64436776.0,ns,58
Ed25519 batch signature verification,,32,,,65902410.0,ns,59
Ed25519 batch signature verification,,32,,,66958127.0,ns,60
Ed25519 batch signature verification,,32,,,67851405.0,ns,61
Ed25519 batch signature verification,,32,,,68776922.0,ns,62
Ed25519 batch signature verification,,32,,,70872691.0,ns,63
Ed25519 batch signature verification,,32,,,71349090.0,ns,64
Ed25519 batch signature verification,,32,,,72284393.0,ns,65
Ed25519 batch signature verification,,32,,,73205018.0,ns,66
Ed25519 batch signature verification,,32,,,74698978.0,ns,67
Ed25519 batch signature verification,,32,,,75609404.0,ns,68
Ed25519 batch signature verification,,32,,,76563803.0,ns,69
Ed25519 batch signature verification,,32,,,78062828.0,ns,70
Ed25519 batch signature verification,,32,,,79012091.0,ns,71
Ed25519 batch signature verification,,32,,,79967942.0,ns,72
Ed25519 batch signature verification,,32,,,81089173.0,ns,73
Ed25519 batch signature verification,,32,,,82783743.0,ns,74
Ed25519 batch signature verification,,32,,,83091276.0,ns,75
Ed25519 batch signature verification,,32,,,84483216.0,ns,76
Ed25519 batch signature verification,,32,,,85456451.0,ns,77
Ed25519 batch signature verification,,32,,,87256456.0,ns,78
Ed25519 batch signature verification,,32,,,87916259.0,ns,79
Ed25519 batch signature verification,,32,,,89567033.0,ns,80
Ed25519 batch signature verification,,32,,,90042634.0,ns,81
Ed25519 batch signature verification,,32,,,92057194.0,ns,82
Ed25519 batch signature verification,,32,,,92895441.0,ns,83
Ed25519 batch signature verification,,32,,,93973105.0,ns,84
Ed25519 batch signature verification,,32,,,94870164.0,ns,85
Ed25519 batch signature verification,,32,,,95397429.0,ns,86
Ed25519 batch signature verification,,32,,,97147837.0,ns,87
Ed25519 batch signature verification,,32,,,97913854.0,ns,88
Ed25519 batch signature verification,,32,,,98883578.0,ns,89
Ed25519 batch signature verification,,32,,,99998401.0,ns,90
Ed25519 batch signature verification,,32,,,101520852.0,ns,91
