group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,64,,,1275713.0,ns,1
Ed25519 batch signature verification,,64,,,2557623.0,ns,2
Ed25519 batch signature verification,,64,,,3916487.0,ns,3
Ed25519 batch signature verification,,64,,,5116534.0,ns,4
Ed25519 batch signature verification,,64,,,6471571.0,ns,5
Ed25519 batch signature verification,,64,,,7681902.0,ns,6
Ed25519 batch signature verification,,64,,,8987581.0,ns,7
Ed25519 batch signature verification,,64,,,10236381.0,ns,8
Ed25519 batch signature verification,,64,,,11546387.0,ns,9
Ed25519 batch signature verification,,64,,,12813647.0,ns,10
Ed25519 batch signature verification,,64,,,14097400.0,ns,11
Ed25519 batch signature verification,,64,,,15485814.0,ns,12
Ed25519 batch signature verification,,64,,,17301128.0,ns,13
Ed25519 batch signature verification,,64,,,17987002.0,ns,14
Ed25519 batch signature verification,,64,,,19442503.0,ns,15
Ed25519 batch signature verification,,64,,,20504887.0,ns,16
Ed25519 batch signature verification,,64,,,21830063.0,ns,17
Ed25519 batch signature verification,,64,,,23020571.0,ns,18
Ed25519 batch signature verification,,64,,,24473130.0,ns,19
Ed25519 batch signature verification,,64,,,26028614.0,ns,20
Ed25519 batch signature verification,,64,,,26927512.0,ns,21
Ed25519 batch signature verification,,64,,,28138922.0,ns,22
Ed25519 batch signature verification,,64,,,29499584.0,ns,23
Ed25519 batch signature verification,,64,,,30707021.0,ns,24
Ed25519 batch signature verification,,64,,,31982045.0,ns,25
Ed25519 batch signature verification,,64,,,33405488.0,ns,26
Ed25519 batch signature verification,,64,,,34597428.0,ns,27
Ed25519 batch signature verification,,64,,,35860082.0,ns,28
Ed25519 batch signature verification,,64,,,37182688.0,ns,29
Ed25519 batch signature verification,,64,,,38407186.0,ns,30
Ed25519 batch signature verification,,64,,,39819637.0,ns,31
Ed25519 batch signature verification,,64,,,40943043.0,ns,32
Ed25519 batch signature verification,,64,,,42214300.0,ns,33
Ed25519 batch signature verification,,64,,,44329246.0,ns,34
Ed25519 batch signature verification,,64,,,44892168.0,ns,35
Ed25519 batch signature verification,,64,,,46682611.0,ns,36
Ed25519 batch signature verification,,64,,,47353427.0,ns,37
