group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,64,,,1855765.0,ns,2
Ed25519 batch signature verification,,64,,,3663329.0,ns,4
Ed25519 batch signature verification,,64,,,5552130.0,ns,6
Ed25519 batch signature verification,,64,,,7419197.0,ns,8
Ed25519 batch signature verification,,64,,,9211709.0,ns,10
Ed25519 batch signature verification,,64,,,11119050.0,ns,12
Ed25519 batch signature verification,,64,,,12942060.0,ns,14
Ed25519 batch signature verification,,64,,,14774070.0,ns,16
Ed25519 batch signature verification,,64,,,16549102.0,ns,18
Ed25519 batch signature verification,,64,,,18458287.0,ns,20
Ed25519 batch signature verification,,64,,,20779332.0,ns,22
Ed25519 batch signature verification,,64,,,22238335.0,ns,24
Ed25519 batch signature verification,,64,,,24438556.0,ns,26
Ed25519 batch signature verification,,64,,,26097063.0,ns,28
Ed25519 batch signature verification,,64,,,27686803.0,ns,30
Ed25519 batch signature verification,,64,,,29566809.0,ns,32
Ed25519 batch signature verification,,64,,,31349227.0,ns,34
Ed25519 batch signature verification,,64,,,33302754.0,ns,36
Ed25519 batch signature verification,,64,,,35193695.0,ns,38
Ed25519 batch signature verification,,64,,,36862931.0,ns,40
Ed25519 batch signature verification,,64,,,38667028.0,ns,42
Ed25519 batch signature verification,,64,,,40615180.0,ns,44
Ed25519 batch signature verification,,64,,,42801655.0,ns,46
Ed25519 batch signature verification,,64,,,44427600.0,ns,48
Ed25519 batch signature verification,,64,,,46115143.0,ns,50
Ed25519 batch signature verification,,64,,,47998699.0,ns,52
Ed25519 batch signature verification,,64,,,49832780.0,ns,54
Ed25519 batch signature verification,,64,,,52388970.0,ns,56
Ed25519 batch signature verification,,64,,,53536638.0,ns,58
Ed25519 batch signature verification,,64,,,55615552.0,ns,60
Ed25519 batch signature verification,,64,,,57206754.0,ns,62
Ed25519 batch signature verification,,64,,,59163824.0,ns,64
Ed25519 batch signature verification,,64,,,60928789.0,ns,66
Ed25519 batch signature verification,,64,,,62761332.0,ns,68
Ed25519 batch signature verification,,64,,,64896313.0,ns,70
Ed25519 batch signature verification,,64,,,66615715.0,ns,72
Ed25519 batch signature verification,,64,,,68369518.0,ns,74
Ed25519 batch signature verification,,64,,,70062646.0,ns,76
Ed25519 batch signature verification,,64,,,71960114.0,ns,78
Ed25519 batch signature verification,,64,,,73805885.0,ns,80
Ed25519 batch signature verification,,64,,,75664054.0,ns,82
Ed25519 batch signature verification,,64,,,77439752.0,ns,84
Ed25519 batch signature verification,,64,,,79371890.0,ns,86
Ed25519 batch signature verification,,64,,,81441565.0,ns,88
Ed25519 batch signature verification,,64,,,83074826.0,ns,90
Ed25519 batch signature verification,,64,,,84874972.0,ns,92
Ed25519 batch signature verification,,64,,,86816698.0,ns,94
Ed25519 batch signature verification,,64,,,88923693.0,ns,96
Ed25519 batch signature verification,,64,,,90425968.0,ns,98
Ed25519 batch signature verification,,64,,,92025759.0,ns,100
Ed25519 batch signature verification,,64,,,93137131.0,ns,102
Ed25519 batch signature verification,,64,,,96792520.0,ns,104
Ed25519 batch signature verification,,64,,,97731938.0,ns,106
Ed25519 batch signature verification,,64,,,99414592.0,ns,108
Ed25519 batch signature verification,,64,,,102256895.0,ns,110
Ed25519 batch signature verification,,64,,,103426709.0,ns,112
Ed25519 batch signature verification,,64,,,105123201.0,ns,114
Ed25519 batch signature verification,,64,,,107224734.0,ns,116
Ed25519 batch signature verification,,64,,,108810849.0,ns,118
Ed25519 batch signature verification,,64,,,110717417.0,ns,120
Ed25519 batch signature verification,,64,,,112959496.0,ns,122
Ed25519 batch signature verification,,64,,,114438138.0,ns,124
Ed25519 batch signature verification,,64,,,116032027.0,ns,126
Ed25519 batch signature verification,,64,,,118237168.0,ns,128
Ed25519 batch signature verification,,64,,,120219186.0,ns,130
Ed25519 batch signature verification,,64,,,122114746.0,ns,132
Ed25519 batch signature verification,,64,,,123517662.0,ns,134
Ed25519 batch signature verification,,64,,,125423691.0,ns,136
Ed25519 batch signature verification,,64,,,126528879.0,ns,138
Ed25519 batch signature verification,,64,,,128795274.0,ns,140
Ed25519 batch signature verification,,64,,,130179140.0,ns,142
Ed25519 batch signature verification,,64,,,134004938.0,ns,144
Ed25519 batch signature verification,,64,,,134862068.0,ns,146
Ed25519 batch signature verification,,64,,,136746793.0,ns,148
Ed25519 batch signature verification,,64,,,138398999.0,ns,150
Ed25519 batch signature verification,,64,,,140213255.0,ns,152
Ed25519 batch signature verification,,64,,,142385768.0,ns,154
Ed25519 batch signature verification,,64,,,144163352.0,ns,156
Ed25519 batch signature verification,,64,,,145811403.0,ns,158
Ed25519 batch signature verification,,64,,,147579529.0,ns,160
Ed25519 batch signature verification,,64,,,149746099.0,ns,162
Ed25519 batch signature verification,,64,,,151218827.0,ns,164
Ed25519 batch signature verification,,64,,,153151851.0,ns,166
Ed25519 batch signature verification,,64,,,154869558.0,ns,168
Ed25519 batch signature verification,,64,,,156749071.0,ns,170
Ed25519 batch signature verification,,64,,,158829027.0,ns,172
Ed25519 batch signature verification,,64,,,161225884.0,ns,174
Ed25519 batch signature verification,,64,,,162357328.0,ns,176
Ed25519 batch signature verification,,64,,,164406941.0,ns,178
Ed25519 batch signature verification,,64,,,166662046.0,ns,180
Ed25519 batch signature verification,,64,,,167177971.0,ns,182
Ed25519 batch signature verification,,64,,,169970147.0,ns,184
Ed25519 batch signature verification,,64,,,171900834.0,ns,186
Ed25519 batch signature verification,,64,,,174394614.0,ns,188
Ed25519 batch signature verification,,64,,,176390438.0,ns,190
Ed25519 batch signature verification,,64,,,177706254.0,ns,192
Ed25519 batch signature verification,,64,,,178826785.0,ns,194
Ed25519 batch signature verification,,64,,,182076644.0,ns,196
Ed25519 batch signature verification,,64,,,182471804.0,ns,198
Ed25519 batch signature verification,,64,,,185026258.0,ns,200
