group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,256,,,52360913.0,ns,6
Ed25519 batch signature verification,,256,,,52301972.0,ns,6
Ed25519 batch signature verification,,256,,,52517736.0,ns,6
Ed25519 batch signature verification,,256,,,52195681.0,ns,6
Ed25519 batch signature verification,,256,,,52175207.0,ns,6
Ed25519 batch signature verification,,256,,,52165213.0,ns,6
Ed25519 batch signature verification,,256,,,52137868.0,ns,6
Ed25519 batch signature verification,,256,,,52150313.0,ns,6
Ed25519 batch signature verification,,256,,,52154572.0,ns,6
Ed25519 batch signature verification,,256,,,52241555.0,ns,6
Ed25519 batch signature verification,,256,,,52101502.0,ns,6
Ed25519 batch signature verification,,256,,,52094417.0,ns,6
Ed25519 batch signature verification,,256,,,52207054.0,ns,6
Ed25519 batch signature verification,,256,,,52343457.0,ns,6
Ed25519 batch signature verification,,256,,,52439070.0,ns,6
Ed25519 batch signature verification,,256,,,52229098.0,ns,6
Ed25519 batch signature verification,,256,,,52397176.0,ns,6
Ed25519 batch signature verification,,256,,,52165558.0,ns,6
Ed25519 batch signature verification,,256,,,52201722.0,ns,6
Ed25519 batch signature verification,,256,,,52425552.0,ns,6
Ed25519 batch signature verification,,256,,,52098783.0,ns,6
Ed25519 batch signature verification,,256,,,52239461.0,ns,6
Ed25519 batch signature verification,,256,,,52763473.0,ns,6
Ed25519 batch signature verification,,256,,,52229887.0,ns,6
Ed25519 batch signature verification,,256,,,52139222.0,ns,6
Ed25519 batch signature verification,,256,,,52105948.0,ns,6
Ed25519 batch signature verification,,256,,,52128746.0,ns,6
Ed25519 batch signature verification,,256,,,52168634.0,ns,6
Ed25519 batch signature verification,,256,,,52586201.0,ns,6
Ed25519 batch signature verification,,256,,,52574365.0,ns,6
Ed25519 batch signature verification,,256,,,52362588.0,ns,6
Ed25519 batch signature verification,,256,,,52837137.0,ns,6
Ed25519 batch signature verification,,256,,,52351490.0,ns,6
Ed25519 batch signature verification,,256,,,52156325.0,ns,6
Ed25519 batch signature verification,,256,,,52111126.0,ns,6
Ed25519 batch signature verification,,256,,,51822430.0,ns,6
Ed25519 batch signature verification,,256,,,52293653.0,ns,6
Ed25519 batch signature verification,,256,,,52143341.0,ns,6
Ed25519 batch signature verification,,256,,,52185742.0,ns,6
Ed25519 batch signature verification,,256,,,52120721.0,ns,6
Ed25519 batch signature verification,,256,,,52155467.0,ns,6
Ed25519 batch signature verification,,256,,,51676111.0,ns,6
Ed25519 batch signature verification,,256,,,51821858.0,ns,6
Ed25519 batch signature verification,,256,,,52179400.0,ns,6
Ed25519 batch signature verification,,256,,,52142160.0,ns,6
Ed25519 batch signature verification,,256,,,52278085.0,ns,6
Ed25519 batch signature verification,,256,,,51907786.0,ns,6
Ed25519 batch signature verification,,256,,,51917208.0,ns,6
