group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,64,,,1709971.0,ns,2
Ed25519 batch signature verification,,64,,,3410945.0,ns,4
Ed25519 batch signature verification,,64,,,5147394.0,ns,6
Ed25519 batch signature verification,,64,,,6830108.0,ns,8
Ed25519 batch signature verification,,64,,,8656092.0,ns,10
Ed25519 batch signature verification,,64,,,10309710.0,ns,12
Ed25519 batch signature verification,,64,,,12077625.0,ns,14
Ed25519 batch signature verification,,64,,,13733252.0,ns,16
Ed25519 batch signature verification,,64,,,15427582.0,ns,18
Ed25519 batch signature verification,,64,,,17188086.0,ns,20
Ed25519 batch signature verification,,64,,,18867728.0,ns,22
Ed25519 batch signature verification,,64,,,20631090.0,ns,24
Ed25519 batch signature verification,,64,,,22489298.0,ns,26
Ed25519 batch signature verification,,64,,,24121857.0,ns,28
Ed25519 batch signature verification,,64,,,26063262.0,ns,30
Ed25519 batch signature verification,,64,,,27612545.0,ns,32
Ed25519 batch signature verification,,64,,,29300157.0,ns,34
Ed25519 batch signature verification,,64,,,30893342.0,ns,36
Ed25519 batch signature verification,,64,,,32669152.0,ns,38
Ed25519 batch signature verification,,64,,,34693519.0,ns,40
Ed25519 batch signature verification,,64,,,37210113.0,ns,42
Ed25519 batch signature verification,,64,,,37976870.0,ns,44
Ed25519 batch signature verification,,64,,,39867982.0,ns,46
Ed25519 batch signature verification,,64,,,42260440.0,ns,48
Ed25519 batch signature verification,,64,,,43574504.0,ns,50
Ed25519 batch signature verification,,64,,,45187104.0,ns,52
Ed25519 batch signature verification,,64,,,46839298.0,ns,54
Ed25519 batch signature verification,,64,,,48169804.0,ns,56
Ed25519 batch signature verification,,64,,,50042761.0,ns,58
Ed25519 batch signature verification,,64,,,51591629.0,ns,60
Ed25519 batch signature verification,,64,,,53174186.0,ns,62
Ed25519 batch signature verification,,64,,,55108289.0,ns,64
Ed25519 batch signature verification,,64,,,57986127.0,ns,66
Ed25519 batch signature verification,,64,,,59123794.0,ns,68
Ed25519 batch signature verification,,64,,,61053630.0,ns,70
Ed25519 batch signature verification,,64,,,63057670.0,ns,72
Ed25519 batch signature verification,,64,,,64795346.0,ns,74
Ed25519 batch signature verification,,64,,,66644047.0,ns,76
Ed25519 batch signature verification,,64,,,68445697.0,ns,78
Ed25519 batch signature verification,,64,,,70068778.0,ns,80
Ed25519 batch signature verification,,64,,,71859828.0,ns,82
Ed25519 batch signature verification,,64,,,73690136.0,ns,84
Ed25519 batch signature verification,,64,,,75369525.0,ns,86
Ed25519 batch signature verification,,64,,,77137821.0,ns,88
Ed25519 batch signature verification,,64,,,78988362.0,ns,90
Ed25519 batch signature verification,,64,,,80582052.0,ns,92
Ed25519 batch signature verification,,64,,,82360272.0,ns,94
Ed25519 batch signature verification,,64,,,84008102.0,ns,96
Ed25519 batch signature verification,,64,,,85724164.0,ns,98
Ed25519 batch signature verification,,64,,,88708559.0,ns,100
Ed25519 batch signature verification,,64,,,89199471.0,ns,102
Ed25519 batch signature verification,,64,,,90841710.0,ns,104
Ed25519 batch signature verification,,64,,,102761910.0,ns,106
Ed25519 batch signature verification,,64,,,107685418.0,ns,108
Ed25519 batch signature verification,,64,,,96759216.0,ns,110
Ed25519 batch signature verification,,64,,,98238211.0,ns,112
Ed25519 batch signature verification,,64,,,99527646.0,ns,114
Ed25519 batch signature verification,,64,,,101438536.0,ns,116
Ed25519 batch signature verification,,64,,,103894944.0,ns,118
Ed25519 batch signature verification,,64,,,105535625.0,ns,120
Ed25519 batch signature verification,,64,,,106872675.0,ns,122
Ed25519 batch signature verification,,64,,,108283031.0,ns,124
Ed25519 batch signature verification,,64,,,108856167.0,ns,126
Ed25519 batch signature verification,,64,,,110022145.0,ns,128
Ed25519 batch signature verification,,64,,,114432918.0,ns,130
Ed25519 batch signature verification,,64,,,114421153.0,ns,132
Ed25519 batch signature verification,,64,,,120565080.0,ns,134
Ed25519 batch signature verification,,64,,,119012731.0,ns,136
Ed25519 batch signature verification,,64,,,119312465.0,ns,138
Ed25519 batch signature verification,,64,,,120288870.0,ns,140
Ed25519 batch signature verification,,64,,,121862974.0,ns,142
Ed25519 batch signature verification,,64,,,123848635.0,ns,144
Ed25519 batch signature verification,,64,,,126017250.0,ns,146
Ed25519 batch signature verification,,64,,,127470931.0,ns,148
Ed25519 batch signature verification,,64,,,129659098.0,ns,150
Ed25519 batch signature verification,,64,,,131106616.0,ns,152
Ed25519 batch signature verification,,64,,,131955004.0,ns,154
Ed25519 batch signature verification,,64,,,133672419.0,ns,156
Ed25519 batch signature verification,,64,,,135454611.0,ns,158
Ed25519 batch signature verification,,64,,,137883310.0,ns,160
Ed25519 batch signature verification,,64,,,139944248.0,ns,162
Ed25519 batch signature verification,,64,,,140719553.0,ns,164
Ed25519 batch signature verification,,64,,,142608365.0,ns,166
Ed25519 batch signature verification,,64,,,144829819.0,ns,168
Ed25519 batch signature verification,,64,,,149019822.0,ns,170
Ed25519 batch signature verification,,64,,,150508906.0,ns,172
Ed25519 batch signature verification,,64,,,151244701.0,ns,174
Ed25519 batch signature verification,,64,,,151582915.0,ns,176
Ed25519 batch signature verification,,64,,,152837787.0,ns,178
Ed25519 batch signature verification,,64,,,154316372.0,ns,180
Ed25519 batch signature verification,,64,,,156526197.0,ns,182
Ed25519 batch signature verification,,64,,,157815741.0,ns,184
Ed25519 batch signature verification,,64,,,161062888.0,ns,186
Ed25519 batch signature verification,,64,,,160777575.0,ns,188
Ed25519 batch signature verification,,64,,,163944862.0,ns,190
Ed25519 batch signature verification,,64,,,165163331.0,ns,192
Ed25519 batch signature verification,,64,,,166525454.0,ns,194
Ed25519 batch signature verification,,64,,,169120980.0,ns,196
Ed25519 batch signature verification,,64,,,171924767.0,ns,198
Ed25519 batch signature verification,,64,,,173798023.0,ns,200
