group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,32,,,1317649.0,ns,2
Ed25519 batch signature verification,,32,,,2633192.0,ns,4
Ed25519 batch signature verification,,32,,,3988328.0,ns,6
Ed25519 batch signature verification,,32,,,5310524.0,ns,8
Ed25519 batch signature verification,,32,,,6583615.0,ns,10
Ed25519 batch signature verification,,32,,,7907150.0,ns,12
Ed25519 batch signature verification,,32,,,9217115.0,ns,14
Ed25519 batch signature verification,,32,,,10538623.0,ns,16
Ed25519 batch signature verification,,32,,,11843287.0,ns,18
Ed25519 batch signature verification,,32,,,13224921.0,ns,20
Ed25519 batch signature verification,,32,,,14564603.0,ns,22
Ed25519 batch signature verification,,32,,,15830461.0,ns,24
Ed25519 batch signature verification,,32,,,17112727.0,ns,26
Ed25519 batch signature verification,,32,,,18513324.0,ns,28
Ed25519 batch signature verification,,32,,,19837455.0,ns,30
Ed25519 batch signature verification,,32,,,21317958.0,ns,32
Ed25519 batch signature verification,,32,,,22477880.0,ns,34
Ed25519 batch signature verification,,32,,,23905086.0,ns,36
Ed25519 batch signature verification,,32,,,25173764.0,ns,38
Ed25519 batch signature verification,,32,,,26577683.0,ns,40
Ed25519 batch signature verification,,32,,,27770371.0,ns,42
Ed25519 batch signature verification,,32,,,29087441.0,ns,44
Ed25519 batch signature verification,,32,,,30912043.0,ns,46
Ed25519 batch signature verification,,32,,,31760892.0,ns,48
Ed25519 batch signature verification,,32,,,33213335.0,ns,50
Ed25519 batch signature verification,,32,,,34399823.0,ns,52
Ed25519 batch signature verification,,32,,,36028369.0,ns,54
Ed25519 batch signature verification,,32,,,37001847.0,ns,56
Ed25519 batch signature verification,,32,,,38343860.0,ns,58
Ed25519 batch signature verification,,32,,,39623238.0,ns,60
Ed25519 batch signature verification,,32,,,40882573.0,ns,62
Ed25519 batch signature verification,,32,,,42733557.0,ns,64
Ed25519 batch signature verification,,32,,,43572899.0,ns,66
Ed25519 batch signature verification,,32,,,44859575.0,ns,68
Ed25519 batch signature verification,,32,,,46615477.0,ns,70
Ed25519 batch signature verification,,32,,,47517738.0,ns,72
Ed25519 batch signature verification,,32,,,49267645.0,ns,74
Ed25519 batch signature verification,,32,,,50408122.0,ns,76
Ed25519 batch signature verification,,32,,,51522051.0,ns,78
Ed25519 batch signature verification,,32,,,52781578.0,ns,80
Ed25519 batch signature verification,,32,,,54078805.0,ns,82
Ed25519 batch signature verification,,32,,,55618783.0,ns,84
Ed25519 batch signature verification,,32,,,56713913.0,ns,86
Ed25519 batch signature verification,,32,,,58150919.0,ns,88
Ed25519 batch signature verification,,32,,,59514418.0,ns,90
Ed25519 batch signature verification,,32,,,60800490.0,ns,92
Ed25519 batch signature verification,,32,,,62268660.0,ns,94
Ed25519 batch signature verification,,32,,,63296832.0,ns,96
Ed25519 batch signature verification,,32,,,64804551.0,ns,98
Ed25519 batch signature verification,,32,,,66218730.0,ns,100
Ed25519 batch signature verification,,32,,,67237285.0,ns,102
Ed25519 batch signature verification,,32,,,68454554.0,ns,104
Ed25519 batch signature verification,,32,,,69420143.0,ns,106
