group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,4,,,1044540.0,ns,9
Ed25519 batch signature verification,,4,,,2084910.0,ns,18
Ed25519 batch signature verification,,4,,,3124892.0,ns,27
Ed25519 batch signature verification,,4,,,4156723.0,ns,36
Ed25519 batch signature verification,,4,,,5207047.0,ns,45
Ed25519 batch signature verification,,4,,,6240821.0,ns,54
Ed25519 batch signature verification,,4,,,7282004.0,ns,63
Ed25519 batch signature verification,,4,,,8365806.0,ns,72
Ed25519 batch signature verification,,4,,,9373340.0,ns,81
Ed25519 batch signature verification,,4,,,10409758.0,ns,90
Ed25519 batch signature verification,,4,,,11715969.0,ns,99
Ed25519 batch signature verification,,4,,,12490630.0,ns,108
Ed25519 batch signature verification,,4,,,13522373.0,ns,117
Ed25519 batch signature verification,,4,,,14568455.0,ns,126
Ed25519 batch signature verification,,4,,,15622644.0,ns,135
Ed25519 batch signature verification,,4,,,16739839.0,ns,144
Ed25519 batch signature verification,,4,,,17711138.0,ns,153
Ed25519 batch signature verification,,4,,,18801412.0,ns,162
Ed25519 batch signature verification,,4,,,19883869.0,ns,171
Ed25519 batch signature verification,,4,,,20840218.0,ns,180
Ed25519 batch signature verification,,4,,,21885344.0,ns,189
Ed25519 batch signature verification,,4,,,22930984.0,ns,198
Ed25519 batch signature verification,,4,,,23980992.0,ns,207
Ed25519 batch signature verification,,4,,,25040189.0,ns,216
Ed25519 batch signature verification,,4,,,26028763.0,ns,225
Ed25519 batch signature verification,,4,,,27057594.0,ns,234
Ed25519 batch signature verification,,4,,,28119246.0,ns,243
Ed25519 batch signature verification,,4,,,29244545.0,ns,252
Ed25519 batch signature verification,,4,,,30519531.0,ns,261
Ed25519 batch signature verification,,4,,,31405101.0,ns,270
Ed25519 batch signature verification,,4,,,32375499.0,ns,279
Ed25519 batch signature verification,,4,,,33467808.0,ns,288
Ed25519 batch signature verification,,4,,,34379155.0,ns,297
Ed25519 batch signature verification,,4,,,35583886.0,ns,306
Ed25519 batch signature verification,,4,,,36611990.0,ns,315
Ed25519 batch signature verification,,4,,,37656484.0,ns,324
Ed25519 batch signature verification,,4,,,38796663.0,ns,333
Ed25519 batch signature verification,,4,,,39705596.0,ns,342
Ed25519 batch signature verification,,4,,,40683353.0,ns,351
Ed25519 batch signature verification,,4,,,41825375.0,ns,360
Ed25519 batch signature verification,,4,,,42788373.0,ns,369
Ed25519 batch signature verification,,4,,,43850063.0,ns,378
Ed25519 batch signature verification,,4,,,44978441.0,ns,387
Ed25519 batch signature verification,,4,,,45959038.0,ns,396
Ed25519 batch signature verification,,4,,,47214337.0,ns,405
Ed25519 batch signature verification,,4,,,48121015.0,ns,414
Ed25519 batch signature verification,,4,,,49465202.0,ns,423
Ed25519 batch signature verification,,4,,,50365259.0,ns,432
Ed25519 batch signature verification,,4,,,51257996.0,ns,441
Ed25519 batch signature verification,,4,,,52372712.0,ns,450
Ed25519 batch signature verification,,4,,,53314861.0,ns,459
Ed25519 batch signature verification,,4,,,54530492.0,ns,468
Ed25519 batch signature verification,,4,,,55569891.0,ns,477
Ed25519 batch signature verification,,4,,,56565052.0,ns,486
Ed25519 batch signature verification,,4,,,57528745.0,ns,495
Ed25519 batch signature verification,,4,,,58655901.0,ns,504
Ed25519 batch signature verification,,4,,,59613570.0,ns,513
Ed25519 batch signature verification,,4,,,60587346.0,ns,522
Ed25519 batch signature verification,,4,,,61728840.0,ns,531
Ed25519 batch signature verification,,4,,,62850214.0,ns,540
Ed25519 batch signature verification,,4,,,63766146.0,ns,549
Ed25519 batch signature verification,,4,,,64951977.0,ns,558
Ed25519 batch signature verification,,4,,,66074752.0,ns,567
Ed25519 batch signature verification,,4,,,67013796.0,ns,576
Ed25519 batch signature verification,,4,,,68230583.0,ns,585
Ed25519 batch signature verification,,4,,,69069479.0,ns,594
Ed25519 batch signature verification,,4,,,70087786.0,ns,603
Ed25519 batch signature verification,,4,,,71485915.0,ns,612
Ed25519 batch signature verification,,4,,,72302262.0,ns,621
Ed25519 batch signature verification,,4,,,73268659.0,ns,630
Ed25519 batch signature verification,,4,,,74289965.0,ns,639
Ed25519 batch signature verification,,4,,,75311263.0,ns,648
Ed25519 batch signature verification,,4,,,76310972.0,ns,657
Ed25519 batch signature verification,,4,,,77391848.0,ns,666
Ed25519 batch signature verification,,4,,,78408547.0,ns,675
Ed25519 batch signature verification,,4,,,79634967.0,ns,684
Ed25519 batch signature verification,,4,,,80650450.0,ns,693
Ed25519 batch signature verification,,4,,,81844335.0,ns,702
Ed25519 batch signature verification,,4,,,82517961.0,ns,711
Ed25519 batch signature verification,,4,,,83669883.0,ns,720
Ed25519 batch signature verification,,4,,,85058129.0,ns,729
Ed25519 batch signature verification,,4,,,86740198.0,ns,738
Ed25519 batch signature verification,,4,,,87605840.0,ns,747
Ed25519 batch signature verification,,4,,,86681116.0,ns,756
