group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,16,,,1043130.0,ns,3
Ed25519 batch signature verification,,16,,,2157200.0,ns,6
Ed25519 batch signature verification,,16,,,3127703.0,ns,9
Ed25519 batch signature verification,,16,,,4223597.0,ns,12
Ed25519 batch signature verification,,16,,,5208783.0,ns,15
Ed25519 batch signature verification,,16,,,6258066.0,ns,18
Ed25519 batch signature verification,,16,,,7338900.0,ns,21
Ed25519 batch signature verification,,16,,,8450150.0,ns,24
Ed25519 batch signature verification,,16,,,9384723.0,ns,27
Ed25519 batch signature verification,,16,,,10414371.0,ns,30
Ed25519 batch signature verification,,16,,,11498490.0,ns,33
Ed25519 batch signature verification,,16,,,12516788.0,ns,36
Ed25519 batch signature verification,,16,,,13549493.0,ns,39
Ed25519 batch signature verification,,16,,,14674350.0,ns,42
Ed25519 batch signature verification,,16,,,15636020.0,ns,45
Ed25519 batch signature verification,,16,,,16726357.0,ns,48
Ed25519 batch signature verification,,16,,,17765465.0,ns,51
Ed25519 batch signature verification,,16,,,19005400.0,ns,54
Ed25519 batch signature verification,,16,,,19929496.0,ns,57
Ed25519 batch signature verification,,16,,,20878026.0,ns,60
Ed25519 batch signature verification,,16,,,21948613.0,ns,63
Ed25519 batch signature verification,,16,,,23046568.0,ns,66
Ed25519 batch signature verification,,16,,,24028215.0,ns,69
Ed25519 batch signature verification,,16,,,25010637.0,ns,72
Ed25519 batch signature verification,,16,,,26068233.0,ns,75
Ed25519 batch signature verification,,16,,,27155122.0,ns,78
Ed25519 batch signature verification,,16,,,28194434.0,ns,81
Ed25519 batch signature verification,,16,,,29191073.0,ns,84
Ed25519 batch signature verification,,16,,,30358997.0,ns,87
Ed25519 batch signature verification,,16,,,31316202.0,ns,90
Ed25519 batch signature verification,,16,,,32339549.0,ns,93
Ed25519 batch signature verification,,16,,,33370109.0,ns,96
Ed25519 batch signature verification,,16,,,34438631.0,ns,99
Ed25519 batch signature verification,,16,,,35521178.0,ns,102
Ed25519 batch signature verification,,16,,,36470559.0,ns,105
Ed25519 batch signature verification,,16,,,37558408.0,ns,108
Ed25519 batch signature verification,,16,,,38666312.0,ns,111
Ed25519 batch signature verification,,16,,,39784398.0,ns,114
Ed25519 batch signature verification,,16,,,41079462.0,ns,117
Ed25519 batch signature verification,,16,,,41778746.0,ns,120
Ed25519 batch signature verification,,16,,,42931447.0,ns,123
Ed25519 batch signature verification,,16,,,43787203.0,ns,126
Ed25519 batch signature verification,,16,,,45218266.0,ns,129
Ed25519 batch signature verification,,16,,,45995844.0,ns,132
Ed25519 batch signature verification,,16,,,46987864.0,ns,135
Ed25519 batch signature verification,,16,,,47977287.0,ns,138
Ed25519 batch signature verification,,16,,,49407606.0,ns,141
Ed25519 batch signature verification,,16,,,50139734.0,ns,144
Ed25519 batch signature verification,,16,,,51052288.0,ns,147
Ed25519 batch signature verification,,16,,,52403276.0,ns,150
Ed25519 batch signature verification,,16,,,53428350.0,ns,153
Ed25519 batch signature verification,,16,,,54369247.0,ns,156
Ed25519 batch signature verification,,16,,,55389916.0,ns,159
Ed25519 batch signature verification,,16,,,56934277.0,ns,162
Ed25519 batch signature verification,,16,,,57526312.0,ns,165
Ed25519 batch signature verification,,16,,,58599568.0,ns,168
Ed25519 batch signature verification,,16,,,59476094.0,ns,171
Ed25519 batch signature verification,,16,,,60788941.0,ns,174
Ed25519 batch signature verification,,16,,,61600257.0,ns,177
Ed25519 batch signature verification,,16,,,62583271.0,ns,180
Ed25519 batch signature verification,,16,,,64124285.0,ns,183
Ed25519 batch signature verification,,16,,,64815172.0,ns,186
Ed25519 batch signature verification,,16,,,66045859.0,ns,189
Ed25519 batch signature verification,,16,,,66866331.0,ns,192
Ed25519 batch signature verification,,16,,,67857064.0,ns,195
Ed25519 batch signature verification,,16,,,69003951.0,ns,198
Ed25519 batch signature verification,,16,,,69856473.0,ns,201
Ed25519 batch signature verification,,16,,,71049976.0,ns,204
Ed25519 batch signature verification,,16,,,72065891.0,ns,207
Ed25519 batch signature verification,,16,,,72938882.0,ns,210
Ed25519 batch signature verification,,16,,,74799493.0,ns,213
Ed25519 batch signature verification,,16,,,75208962.0,ns,216
Ed25519 batch signature verification,,16,,,77237654.0,ns,219
Ed25519 batch signature verification,,16,,,77220064.0,ns,222
Ed25519 batch signature verification,,16,,,78625794.0,ns,225
Ed25519 batch signature verification,,16,,,79395247.0,ns,228
Ed25519 batch signature verification,,16,,,80321114.0,ns,231
Ed25519 batch signature verification,,16,,,81582110.0,ns,234
Ed25519 batch signature verification,,16,,,82593053.0,ns,237
Ed25519 batch signature verification,,16,,,83589695.0,ns,240
Ed25519 batch signature verification,,16,,,84674294.0,ns,243
Ed25519 batch signature verification,,16,,,85703614.0,ns,246
Ed25519 batch signature verification,,16,,,86760018.0,ns,249
Ed25519 batch signature verification,,16,,,88269075.0,ns,252
Ed25519 batch signature verification,,16,,,89358688.0,ns,255
Ed25519 batch signature verification,,16,,,89884621.0,ns,258
Ed25519 batch signature verification,,16,,,91242819.0,ns,261
Ed25519 batch signature verification,,16,,,92248502.0,ns,264
Ed25519 batch signature verification,,16,,,93661460.0,ns,267
Ed25519 batch signature verification,,16,,,94150521.0,ns,270
Ed25519 batch signature verification,,16,,,95097461.0,ns,273
Ed25519 batch signature verification,,16,,,96217260.0,ns,276
Ed25519 batch signature verification,,16,,,97332918.0,ns,279
Ed25519 batch signature verification,,16,,,98368693.0,ns,282
Ed25519 batch signature verification,,16,,,99828714.0,ns,285
Ed25519 batch signature verification,,16,,,100428719.0,ns,288
Ed25519 batch signature verification,,16,,,101641230.0,ns,291
Ed25519 batch signature verification,,16,,,102495568.0,ns,294
Ed25519 batch signature verification,,16,,,103416822.0,ns,297
Ed25519 batch signature verification,,16,,,104553470.0,ns,300
