group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,16,,,1244494.0,ns,5
Ed25519 batch signature verification,,16,,,2463017.0,ns,10
Ed25519 batch signature verification,,16,,,3693038.0,ns,15
Ed25519 batch signature verification,,16,,,4930805.0,ns,20
Ed25519 batch signature verification,,16,,,6161667.0,ns,25
Ed25519 batch signature verification,,16,,,7393973.0,ns,30
Ed25519 batch signature verification,,16,,,8610371.0,ns,35
Ed25519 batch signature verification,,16,,,9839824.0,ns,40
Ed25519 batch signature verification,,16,,,11111249.0,ns,45
Ed25519 batch signature verification,,16,,,12298445.0,ns,50
Ed25519 batch signature verification,,16,,,13587426.0,ns,55
Ed25519 batch signature verification,,16,,,14805847.0,ns,60
Ed25519 batch signature verification,,16,,,15992452.0,ns,65
Ed25519 batch signature verification,,16,,,17308439.0,ns,70
Ed25519 batch signature verification,,16,,,18648066.0,ns,75
Ed25519 batch signature verification,,16,,,19762700.0,ns,80
Ed25519 batch signature verification,,16,,,20924450.0,ns,85
Ed25519 batch signature verification,,16,,,22162414.0,ns,90
Ed25519 batch signature verification,,16,,,23461508.0,ns,95
Ed25519 batch signature verification,,16,,,24694792.0,ns,100
Ed25519 batch signature verification,,16,,,25963454.0,ns,105
Ed25519 batch signature verification,,16,,,27330202.0,ns,110
Ed25519 batch signature verification,,16,,,29314277.0,ns,115
Ed25519 batch signature verification,,16,,,30729082.0,ns,120
Ed25519 batch signature verification,,16,,,31187458.0,ns,125
Ed25519 batch signature verification,,16,,,32617384.0,ns,130
Ed25519 batch signature verification,,16,,,34084828.0,ns,135
Ed25519 batch signature verification,,16,,,35328889.0,ns,140
Ed25519 batch signature verification,,16,,,37005315.0,ns,145
Ed25519 batch signature verification,,16,,,38827538.0,ns,150
Ed25519 batch signature verification,,16,,,38536456.0,ns,155
Ed25519 batch signature verification,,16,,,39660154.0,ns,160
Ed25519 batch signature verification,,16,,,40880048.0,ns,165
Ed25519 batch signature verification,,16,,,42096981.0,ns,170
Ed25519 batch signature verification,,16,,,43458855.0,ns,175
Ed25519 batch signature verification,,16,,,44288746.0,ns,180
Ed25519 batch signature verification,,16,,,45140876.0,ns,185
Ed25519 batch signature verification,,16,,,47767331.0,ns,190
Ed25519 batch signature verification,,16,,,48389890.0,ns,195
Ed25519 batch signature verification,,16,,,49373263.0,ns,200
Ed25519 batch signature verification,,16,,,50512596.0,ns,205
Ed25519 batch signature verification,,16,,,52277179.0,ns,210
Ed25519 batch signature verification,,16,,,53113464.0,ns,215
Ed25519 batch signature verification,,16,,,54297594.0,ns,220
Ed25519 batch signature verification,,16,,,55860190.0,ns,225
Ed25519 batch signature verification,,16,,,56780272.0,ns,230
Ed25519 batch signature verification,,16,,,58067054.0,ns,235
Ed25519 batch signature verification,,16,,,59160943.0,ns,240
Ed25519 batch signature verification,,16,,,60393120.0,ns,245
Ed25519 batch signature verification,,16,,,61705671.0,ns,250
Ed25519 batch signature verification,,16,,,63081833.0,ns,255
Ed25519 batch signature verification,,16,,,64006673.0,ns,260
Ed25519 batch signature verification,,16,,,64921856.0,ns,265
Ed25519 batch signature verification,,16,,,66284901.0,ns,270
Ed25519 batch signature verification,,16,,,68192339.0,ns,275
Ed25519 batch signature verification,,16,,,69077877.0,ns,280
Ed25519 batch signature verification,,16,,,70313821.0,ns,285
Ed25519 batch signature verification,,16,,,71904472.0,ns,290
Ed25519 batch signature verification,,16,,,72188091.0,ns,295
Ed25519 batch signature verification,,16,,,74282004.0,ns,300
Ed25519 batch signature verification,,16,,,75355553.0,ns,305
Ed25519 batch signature verification,,16,,,76079945.0,ns,310
Ed25519 batch signature verification,,16,,,77895101.0,ns,315
Ed25519 batch signature verification,,16,,,79066507.0,ns,320
Ed25519 batch signature verification,,16,,,80274704.0,ns,325
Ed25519 batch signature verification,,16,,,81323822.0,ns,330
Ed25519 batch signature verification,,16,,,82334657.0,ns,335
Ed25519 batch signature verification,,16,,,83983568.0,ns,340
Ed25519 batch signature verification,,16,,,85228299.0,ns,345
Ed25519 batch signature verification,,16,,,86232438.0,ns,350
Ed25519 batch signature verification,,16,,,87952204.0,ns,355
Ed25519 batch signature verification,,16,,,88601367.0,ns,360
Ed25519 batch signature verification,,16,,,90679380.0,ns,365
Ed25519 batch signature verification,,16,,,91387766.0,ns,370
Ed25519 batch signature verification,,16,,,93359504.0,ns,375
Ed25519 batch signature verification,,16,,,94035172.0,ns,380
Ed25519 batch signature verification,,16,,,94948618.0,ns,385
Ed25519 batch signature verification,,16,,,96034790.0,ns,390
Ed25519 batch signature verification,,16,,,98099024.0,ns,395
Ed25519 batch signature verification,,16,,,98643915.0,ns,400
Ed25519 batch signature verification,,16,,,99853685.0,ns,405
Ed25519 batch signature verification,,16,,,101034814.0,ns,410
Ed25519 batch signature verification,,16,,,103084732.0,ns,415
Ed25519 batch signature verification,,16,,,105694423.0,ns,420
Ed25519 batch signature verification,,16,,,106256201.0,ns,425
Ed25519 batch signature verification,,16,,,107049499.0,ns,430
Ed25519 batch signature verification,,16,,,107162025.0,ns,435
Ed25519 batch signature verification,,16,,,108624975.0,ns,440
Ed25519 batch signature verification,,16,,,110582330.0,ns,445
Ed25519 batch signature verification,,16,,,110878563.0,ns,450
Ed25519 batch signature verification,,16,,,112543207.0,ns,455
Ed25519 batch signature verification,,16,,,113567923.0,ns,460
Ed25519 batch signature verification,,16,,,114992207.0,ns,465
Ed25519 batch signature verification,,16,,,115908298.0,ns,470
Ed25519 batch signature verification,,16,,,117122133.0,ns,475
Ed25519 batch signature verification,,16,,,118309235.0,ns,480
Ed25519 batch signature verification,,16,,,119608814.0,ns,485
Ed25519 batch signature verification,,16,,,121554703.0,ns,490
Ed25519 batch signature verification,,16,,,122296072.0,ns,495
Ed25519 batch signature verification,,16,,,124315380.0,ns,500
