group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,96,,,1252758.0,ns,1
Ed25519 batch signature verification,,96,,,2546194.0,ns,2
Ed25519 batch signature verification,,96,,,3676061.0,ns,3
Ed25519 batch signature verification,,96,,,4885814.0,ns,4
Ed25519 batch signature verification,,96,,,6096979.0,ns,5
Ed25519 batch signature verification,,96,,,7389289.0,ns,6
Ed25519 batch signature verification,,96,,,8535506.0,ns,7
Ed25519 batch signature verification,,96,,,9829681.0,ns,8
Ed25519 batch signature verification,,96,,,11304989.0,ns,9
Ed25519 batch signature verification,,96,,,12389498.0,ns,10
Ed25519 batch signature verification,,96,,,13619962.0,ns,11
Ed25519 batch signature verification,,96,,,14879268.0,ns,12
Ed25519 batch signature verification,,96,,,16113579.0,ns,13
Ed25519 batch signature verification,,96,,,17328454.0,ns,14
Ed25519 batch signature verification,,96,,,18565792.0,ns,15
Ed25519 batch signature verification,,96,,,19811937.0,ns,16
Ed25519 batch signature verification,,96,,,21028289.0,ns,17
Ed25519 batch signature verification,,96,,,22268953.0,ns,18
Ed25519 batch signature verification,,96,,,23516753.0,ns,19
Ed25519 batch signature verification,,96,,,24627412.0,ns,20
Ed25519 batch signature verification,,96,,,25741406.0,ns,21
Ed25519 batch signature verification,,96,,,27128688.0,ns,22
Ed25519 batch signature verification,,96,,,28412773.0,ns,23
Ed25519 batch signature verification,,96,,,30514354.0,ns,24
Ed25519 batch signature verification,,96,,,30952921.0,ns,25
Ed25519 batch signature verification,,96,,,32009585.0,ns,26
Ed25519 batch signature verification,,96,,,33260925.0,ns,27
Ed25519 batch signature verification,,96,,,34421691.0,ns,28
Ed25519 batch signature verification,,96,,,35536841.0,ns,29
Ed25519 batch signature verification,,96,,,37169878.0,ns,30
Ed25519 batch signature verification,,96,,,38266984.0,ns,31
Ed25519 batch signature verification,,96,,,39583938.0,ns,32
Ed25519 batch signature verification,,96,,,40811118.0,ns,33
Ed25519 batch signature verification,,96,,,41854114.0,ns,34
Ed25519 batch signature verification,,96,,,43255248.0,ns,35
Ed25519 batch signature verification,,96,,,44801007.0,ns,36
Ed25519 batch signature verification,,96,,,45813023.0,ns,37
Ed25519 batch signature verification,,96,,,47330344.0,ns,38
Ed25519 batch signature verification,,96,,,49246153.0,ns,39
Ed25519 batch signature verification,,96,,,50072644.0,ns,40
Ed25519 batch signature verification,,96,,,51074026.0,ns,41
Ed25519 batch signature verification,,96,,,52322758.0,ns,42
Ed25519 batch signature verification,,96,,,53575127.0,ns,43
Ed25519 batch signature verification,,96,,,56942558.0,ns,44
Ed25519 batch signature verification,,96,,,58036757.0,ns,45
Ed25519 batch signature verification,,96,,,59173334.0,ns,46
Ed25519 batch signature verification,,96,,,61113017.0,ns,47
Ed25519 batch signature verification,,96,,,62482263.0,ns,48
Ed25519 batch signature verification,,96,,,63554192.0,ns,49
Ed25519 batch signature verification,,96,,,76744358.0,ns,50
Ed25519 batch signature verification,,96,,,63219070.0,ns,51
Ed25519 batch signature verification,,96,,,64473992.0,ns,52
Ed25519 batch signature verification,,96,,,64867895.0,ns,53
