group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,128,,,53266332.0,ns,11
Ed25519 batch signature verification,,128,,,53614792.0,ns,11
Ed25519 batch signature verification,,128,,,53393343.0,ns,11
Ed25519 batch signature verification,,128,,,53797367.0,ns,11
Ed25519 batch signature verification,,128,,,53128624.0,ns,11
Ed25519 batch signature verification,,128,,,53220272.0,ns,11
Ed25519 batch signature verification,,128,,,54537917.0,ns,11
Ed25519 batch signature verification,,128,,,53222390.0,ns,11
Ed25519 batch signature verification,,128,,,53242887.0,ns,11
Ed25519 batch signature verification,,128,,,53386416.0,ns,11
Ed25519 batch signature verification,,128,,,53331259.0,ns,11
Ed25519 batch signature verification,,128,,,53300984.0,ns,11
Ed25519 batch signature verification,,128,,,53339142.0,ns,11
Ed25519 batch signature verification,,128,,,53357367.0,ns,11
Ed25519 batch signature verification,,128,,,53261851.0,ns,11
Ed25519 batch signature verification,,128,,,53202906.0,ns,11
Ed25519 batch signature verification,,128,,,53655850.0,ns,11
Ed25519 batch signature verification,,128,,,53872556.0,ns,11
Ed25519 batch signature verification,,128,,,53361785.0,ns,11
Ed25519 batch signature verification,,128,,,53544879.0,ns,11
Ed25519 batch signature verification,,128,,,53261067.0,ns,11
Ed25519 batch signature verification,,128,,,53304704.0,ns,11
Ed25519 batch signature verification,,128,,,53294644.0,ns,11
Ed25519 batch signature verification,,128,,,53368485.0,ns,11
Ed25519 batch signature verification,,128,,,53264071.0,ns,11
Ed25519 batch signature verification,,128,,,53243241.0,ns,11
Ed25519 batch signature verification,,128,,,53384494.0,ns,11
Ed25519 batch signature verification,,128,,,53243662.0,ns,11
Ed25519 batch signature verification,,128,,,53268285.0,ns,11
Ed25519 batch signature verification,,128,,,53347941.0,ns,11
Ed25519 batch signature verification,,128,,,53192111.0,ns,11
Ed25519 batch signature verification,,128,,,53261429.0,ns,11
Ed25519 batch signature verification,,128,,,53346921.0,ns,11
Ed25519 batch signature verification,,128,,,53324715.0,ns,11
Ed25519 batch signature verification,,128,,,53531968.0,ns,11
Ed25519 batch signature verification,,128,,,53319950.0,ns,11
Ed25519 batch signature verification,,128,,,53465588.0,ns,11
Ed25519 batch signature verification,,128,,,53476748.0,ns,11
Ed25519 batch signature verification,,128,,,53600640.0,ns,11
Ed25519 batch signature verification,,128,,,53217687.0,ns,11
Ed25519 batch signature verification,,128,,,53218895.0,ns,11
Ed25519 batch signature verification,,128,,,53219457.0,ns,11
Ed25519 batch signature verification,,128,,,53456128.0,ns,11
Ed25519 batch signature verification,,128,,,53294395.0,ns,11
Ed25519 batch signature verification,,128,,,53306229.0,ns,11
Ed25519 batch signature verification,,128,,,53219902.0,ns,11
Ed25519 batch signature verification,,128,,,53257026.0,ns,11
Ed25519 batch signature verification,,128,,,53200658.0,ns,11
Ed25519 batch signature verification,,128,,,53264958.0,ns,11
Ed25519 batch signature verification,,128,,,53595851.0,ns,11
Ed25519 batch signature verification,,128,,,54168739.0,ns,11
Ed25519 batch signature verification,,128,,,53809974.0,ns,11
Ed25519 batch signature verification,,128,,,54190805.0,ns,11
Ed25519 batch signature verification,,128,,,53209469.0,ns,11
Ed25519 batch signature verification,,128,,,53410035.0,ns,11
Ed25519 batch signature verification,,128,,,53208859.0,ns,11
Ed25519 batch signature verification,,128,,,53297006.0,ns,11
Ed25519 batch signature verification,,128,,,53377528.0,ns,11
Ed25519 batch signature verification,,128,,,53208995.0,ns,11
Ed25519 batch signature verification,,128,,,53497603.0,ns,11
Ed25519 batch signature verification,,128,,,53258856.0,ns,11
Ed25519 batch signature verification,,128,,,53306242.0,ns,11
Ed25519 batch signature verification,,128,,,53431777.0,ns,11
Ed25519 batch signature verification,,128,,,53257030.0,ns,11
Ed25519 batch signature verification,,128,,,53197757.0,ns,11
Ed25519 batch signature verification,,128,,,52990396.0,ns,11
Ed25519 batch signature verification,,128,,,52916477.0,ns,11
Ed25519 batch signature verification,,128,,,53313489.0,ns,11
Ed25519 batch signature verification,,128,,,53382347.0,ns,11
Ed25519 batch signature verification,,128,,,53184355.0,ns,11
Ed25519 batch signature verification,,128,,,53156112.0,ns,11
Ed25519 batch signature verification,,128,,,53323002.0,ns,11
Ed25519 batch signature verification,,128,,,53283616.0,ns,11
Ed25519 batch signature verification,,128,,,54136102.0,ns,11
Ed25519 batch signature verification,,128,,,53246908.0,ns,11
Ed25519 batch signature verification,,128,,,53348100.0,ns,11
Ed25519 batch signature verification,,128,,,53406191.0,ns,11
Ed25519 batch signature verification,,128,,,53236237.0,ns,11
Ed25519 batch signature verification,,128,,,53346416.0,ns,11
Ed25519 batch signature verification,,128,,,53741374.0,ns,11
Ed25519 batch signature verification,,128,,,53280886.0,ns,11
Ed25519 batch signature verification,,128,,,53220464.0,ns,11
Ed25519 batch signature verification,,128,,,53730891.0,ns,11
Ed25519 batch signature verification,,128,,,53678120.0,ns,11
Ed25519 batch signature verification,,128,,,53553152.0,ns,11
Ed25519 batch signature verification,,128,,,53432378.0,ns,11
Ed25519 batch signature verification,,128,,,53233455.0,ns,11
Ed25519 batch signature verification,,128,,,53237340.0,ns,11
Ed25519 batch signature verification,,128,,,52877646.0,ns,11
Ed25519 batch signature verification,,128,,,53199288.0,ns,11
Ed25519 batch signature verification,,128,,,53210344.0,ns,11
Ed25519 batch signature verification,,128,,,54073656.0,ns,11
Ed25519 batch signature verification,,128,,,53889935.0,ns,11
Ed25519 batch signature verification,,128,,,53248495.0,ns,11
Ed25519 batch signature verification,,128,,,53042654.0,ns,11
Ed25519 batch signature verification,,128,,,53262843.0,ns,11
Ed25519 batch signature verification,,128,,,53278749.0,ns,11
Ed25519 batch signature verification,,128,,,53309766.0,ns,11
Ed25519 batch signature verification,,128,,,52564778.0,ns,11
Ed25519 batch signature verification,,128,,,53516223.0,ns,11
