group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,4,,,973534.0,ns,9
Ed25519 batch signature verification,,4,,,2092142.0,ns,18
Ed25519 batch signature verification,,4,,,2943917.0,ns,27
Ed25519 batch signature verification,,4,,,3941893.0,ns,36
Ed25519 batch signature verification,,4,,,5237738.0,ns,45
Ed25519 batch signature verification,,4,,,6081389.0,ns,54
Ed25519 batch signature verification,,4,,,6995995.0,ns,63
Ed25519 batch signature verification,,4,,,8014209.0,ns,72
Ed25519 batch signature verification,,4,,,9035678.0,ns,81
Ed25519 batch signature verification,,4,,,9994393.0,ns,90
Ed25519 batch signature verification,,4,,,10983526.0,ns,99
Ed25519 batch signature verification,,4,,,12016685.0,ns,108
Ed25519 batch signature verification,,4,,,13049109.0,ns,117
Ed25519 batch signature verification,,4,,,13985186.0,ns,126
Ed25519 batch signature verification,,4,,,15050449.0,ns,135
Ed25519 batch signature verification,,4,,,16003929.0,ns,144
Ed25519 batch signature verification,,4,,,16930834.0,ns,153
Ed25519 batch signature verification,,4,,,17986694.0,ns,162
Ed25519 batch signature verification,,4,,,18991570.0,ns,171
Ed25519 batch signature verification,,4,,,19955039.0,ns,180
Ed25519 batch signature verification,,4,,,21006794.0,ns,189
Ed25519 batch signature verification,,4,,,21955406.0,ns,198
Ed25519 batch signature verification,,4,,,22931285.0,ns,207
Ed25519 batch signature verification,,4,,,23956484.0,ns,216
Ed25519 batch signature verification,,4,,,24950171.0,ns,225
Ed25519 batch signature verification,,4,,,25578067.0,ns,234
Ed25519 batch signature verification,,4,,,26482760.0,ns,243
Ed25519 batch signature verification,,4,,,27328690.0,ns,252
Ed25519 batch signature verification,,4,,,28555459.0,ns,261
Ed25519 batch signature verification,,4,,,29437214.0,ns,270
Ed25519 batch signature verification,,4,,,30785249.0,ns,279
Ed25519 batch signature verification,,4,,,31605181.0,ns,288
Ed25519 batch signature verification,,4,,,32890998.0,ns,297
Ed25519 batch signature verification,,4,,,33341871.0,ns,306
Ed25519 batch signature verification,,4,,,34532326.0,ns,315
Ed25519 batch signature verification,,4,,,35207170.0,ns,324
Ed25519 batch signature verification,,4,,,36244052.0,ns,333
Ed25519 batch signature verification,,4,,,37176314.0,ns,342
Ed25519 batch signature verification,,4,,,38207427.0,ns,351
Ed25519 batch signature verification,,4,,,39514099.0,ns,360
Ed25519 batch signature verification,,4,,,40102896.0,ns,369
Ed25519 batch signature verification,,4,,,41295773.0,ns,378
Ed25519 batch signature verification,,4,,,42552783.0,ns,387
Ed25519 batch signature verification,,4,,,42965306.0,ns,396
Ed25519 batch signature verification,,4,,,44357862.0,ns,405
Ed25519 batch signature verification,,4,,,44955071.0,ns,414
Ed25519 batch signature verification,,4,,,46001909.0,ns,423
Ed25519 batch signature verification,,4,,,47989192.0,ns,432
Ed25519 batch signature verification,,4,,,49148443.0,ns,441
Ed25519 batch signature verification,,4,,,50090959.0,ns,450
Ed25519 batch signature verification,,4,,,51096708.0,ns,459
Ed25519 batch signature verification,,4,,,52091000.0,ns,468
Ed25519 batch signature verification,,4,,,53171526.0,ns,477
Ed25519 batch signature verification,,4,,,54162510.0,ns,486
Ed25519 batch signature verification,,4,,,55115328.0,ns,495
Ed25519 batch signature verification,,4,,,55938253.0,ns,504
Ed25519 batch signature verification,,4,,,56561888.0,ns,513
Ed25519 batch signature verification,,4,,,56745411.0,ns,522
Ed25519 batch signature verification,,4,,,57718946.0,ns,531
Ed25519 batch signature verification,,4,,,59824369.0,ns,540
Ed25519 batch signature verification,,4,,,62888601.0,ns,549
Ed25519 batch signature verification,,4,,,63067885.0,ns,558
Ed25519 batch signature verification,,4,,,62935008.0,ns,567
Ed25519 batch signature verification,,4,,,63003177.0,ns,576
Ed25519 batch signature verification,,4,,,65149719.0,ns,585
Ed25519 batch signature verification,,4,,,66318099.0,ns,594
Ed25519 batch signature verification,,4,,,67281232.0,ns,603
Ed25519 batch signature verification,,4,,,68210351.0,ns,612
Ed25519 batch signature verification,,4,,,69188263.0,ns,621
Ed25519 batch signature verification,,4,,,70445627.0,ns,630
Ed25519 batch signature verification,,4,,,70729072.0,ns,639
Ed25519 batch signature verification,,4,,,70516218.0,ns,648
Ed25519 batch signature verification,,4,,,71897725.0,ns,657
Ed25519 batch signature verification,,4,,,72707991.0,ns,666
Ed25519 batch signature verification,,4,,,73441102.0,ns,675
Ed25519 batch signature verification,,4,,,75666658.0,ns,684
Ed25519 batch signature verification,,4,,,77151873.0,ns,693
Ed25519 batch signature verification,,4,,,78376450.0,ns,702
Ed25519 batch signature verification,,4,,,79452571.0,ns,711
Ed25519 batch signature verification,,4,,,80468536.0,ns,720
Ed25519 batch signature verification,,4,,,81359998.0,ns,729
Ed25519 batch signature verification,,4,,,82041341.0,ns,738
Ed25519 batch signature verification,,4,,,81938043.0,ns,747
Ed25519 batch signature verification,,4,,,82601945.0,ns,756
Ed25519 batch signature verification,,4,,,83407369.0,ns,765
Ed25519 batch signature verification,,4,,,84467239.0,ns,774
Ed25519 batch signature verification,,4,,,85137267.0,ns,783
Ed25519 batch signature verification,,4,,,86922040.0,ns,792
Ed25519 batch signature verification,,4,,,87254377.0,ns,801
Ed25519 batch signature verification,,4,,,88185532.0,ns,810
Ed25519 batch signature verification,,4,,,89476735.0,ns,819
Ed25519 batch signature verification,,4,,,90188519.0,ns,828
Ed25519 batch signature verification,,4,,,91173317.0,ns,837
Ed25519 batch signature verification,,4,,,92205051.0,ns,846
Ed25519 batch signature verification,,4,,,93636098.0,ns,855
Ed25519 batch signature verification,,4,,,94576038.0,ns,864
Ed25519 batch signature verification,,4,,,95309886.0,ns,873
Ed25519 batch signature verification,,4,,,96402758.0,ns,882
Ed25519 batch signature verification,,4,,,98401326.0,ns,891
Ed25519 batch signature verification,,4,,,98136053.0,ns,900
