group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,128,,,1545493.0,ns,1
Ed25519 batch signature verification,,128,,,3087301.0,ns,2
Ed25519 batch signature verification,,128,,,4645375.0,ns,3
Ed25519 batch signature verification,,128,,,6180560.0,ns,4
Ed25519 batch signature verification,,128,,,7733926.0,ns,5
Ed25519 batch signature verification,,128,,,9312203.0,ns,6
Ed25519 batch signature verification,,128,,,10867515.0,ns,7
Ed25519 batch signature verification,,128,,,12410233.0,ns,8
Ed25519 batch signature verification,,128,,,13913992.0,ns,9
Ed25519 batch signature verification,,128,,,15524313.0,ns,10
Ed25519 batch signature verification,,128,,,17184323.0,ns,11
Ed25519 batch signature verification,,128,,,18720129.0,ns,12
Ed25519 batch signature verification,,128,,,20514830.0,ns,13
Ed25519 batch signature verification,,128,,,22513906.0,ns,14
Ed25519 batch signature verification,,128,,,24011845.0,ns,15
Ed25519 batch signature verification,,128,,,25349322.0,ns,16
Ed25519 batch signature verification,,128,,,26914558.0,ns,17
Ed25519 batch signature verification,,128,,,28518527.0,ns,18
Ed25519 batch signature verification,,128,,,30134663.0,ns,19
Ed25519 batch signature verification,,128,,,31900648.0,ns,20
Ed25519 batch signature verification,,128,,,33369839.0,ns,21
Ed25519 batch signature verification,,128,,,34864300.0,ns,22
Ed25519 batch signature verification,,128,,,36453388.0,ns,23
Ed25519 batch signature verification,,128,,,38195399.0,ns,24
Ed25519 batch signature verification,,128,,,39646852.0,ns,25
Ed25519 batch signature verification,,128,,,40989592.0,ns,26
Ed25519 batch signature verification,,128,,,42431825.0,ns,27
Ed25519 batch signature verification,,128,,,43902860.0,ns,28
Ed25519 batch signature verification,,128,,,44980218.0,ns,29
Ed25519 batch signature verification,,128,,,46627265.0,ns,30
Ed25519 batch signature verification,,128,,,48258119.0,ns,31
Ed25519 batch signature verification,,128,,,49687806.0,ns,32
Ed25519 batch signature verification,,128,,,51276758.0,ns,33
Ed25519 batch signature verification,,128,,,52816513.0,ns,34
Ed25519 batch signature verification,,128,,,54364639.0,ns,35
Ed25519 batch signature verification,,128,,,56016937.0,ns,36
Ed25519 batch signature verification,,128,,,57397188.0,ns,37
Ed25519 batch signature verification,,128,,,59055715.0,ns,38
Ed25519 batch signature verification,,128,,,61258582.0,ns,39
Ed25519 batch signature verification,,128,,,62324814.0,ns,40
Ed25519 batch signature verification,,128,,,63631365.0,ns,41
Ed25519 batch signature verification,,128,,,65038344.0,ns,42
Ed25519 batch signature verification,,128,,,68064057.0,ns,43
Ed25519 batch signature verification,,128,,,69636088.0,ns,44
Ed25519 batch signature verification,,128,,,71137505.0,ns,45
Ed25519 batch signature verification,,128,,,72224425.0,ns,46
Ed25519 batch signature verification,,128,,,73585055.0,ns,47
Ed25519 batch signature verification,,128,,,74494396.0,ns,48
Ed25519 batch signature verification,,128,,,75980014.0,ns,49
Ed25519 batch signature verification,,128,,,77576787.0,ns,50
Ed25519 batch signature verification,,128,,,78937698.0,ns,51
Ed25519 batch signature verification,,128,,,80428507.0,ns,52
Ed25519 batch signature verification,,128,,,82399369.0,ns,53
Ed25519 batch signature verification,,128,,,83685680.0,ns,54
Ed25519 batch signature verification,,128,,,85928532.0,ns,55
Ed25519 batch signature verification,,128,,,87271307.0,ns,56
Ed25519 batch signature verification,,128,,,90020073.0,ns,57
Ed25519 batch signature verification,,128,,,90823450.0,ns,58
Ed25519 batch signature verification,,128,,,91502670.0,ns,59
Ed25519 batch signature verification,,128,,,93323114.0,ns,60
Ed25519 batch signature verification,,128,,,94610444.0,ns,61
Ed25519 batch signature verification,,128,,,97001034.0,ns,62
Ed25519 batch signature verification,,128,,,98203488.0,ns,63
Ed25519 batch signature verification,,128,,,99396131.0,ns,64
Ed25519 batch signature verification,,128,,,101198976.0,ns,65
Ed25519 batch signature verification,,128,,,102792007.0,ns,66
Ed25519 batch signature verification,,128,,,104547045.0,ns,67
Ed25519 batch signature verification,,128,,,108546375.0,ns,68
Ed25519 batch signature verification,,128,,,111033785.0,ns,69
Ed25519 batch signature verification,,128,,,109501792.0,ns,70
Ed25519 batch signature verification,,128,,,110110594.0,ns,71
Ed25519 batch signature verification,,128,,,111988115.0,ns,72
Ed25519 batch signature verification,,128,,,113310207.0,ns,73
Ed25519 batch signature verification,,128,,,115051332.0,ns,74
Ed25519 batch signature verification,,128,,,116595545.0,ns,75
Ed25519 batch signature verification,,128,,,118614468.0,ns,76
Ed25519 batch signature verification,,128,,,120217545.0,ns,77
Ed25519 batch signature verification,,128,,,122576601.0,ns,78
Ed25519 batch signature verification,,128,,,124937699.0,ns,79
Ed25519 batch signature verification,,128,,,126519427.0,ns,80
Ed25519 batch signature verification,,128,,,128023206.0,ns,81
Ed25519 batch signature verification,,128,,,128457090.0,ns,82
Ed25519 batch signature verification,,128,,,129913640.0,ns,83
Ed25519 batch signature verification,,128,,,130616121.0,ns,84
Ed25519 batch signature verification,,128,,,132261882.0,ns,85
Ed25519 batch signature verification,,128,,,133524299.0,ns,86
Ed25519 batch signature verification,,128,,,135104328.0,ns,87
Ed25519 batch signature verification,,128,,,137399028.0,ns,88
Ed25519 batch signature verification,,128,,,138290727.0,ns,89
Ed25519 batch signature verification,,128,,,139993710.0,ns,90
Ed25519 batch signature verification,,128,,,142237622.0,ns,91
Ed25519 batch signature verification,,128,,,142896035.0,ns,92
Ed25519 batch signature verification,,128,,,145239282.0,ns,93
Ed25519 batch signature verification,,128,,,147179240.0,ns,94
Ed25519 batch signature verification,,128,,,149949677.0,ns,95
Ed25519 batch signature verification,,128,,,149494991.0,ns,96
Ed25519 batch signature verification,,128,,,152271041.0,ns,97
Ed25519 batch signature verification,,128,,,153237443.0,ns,98
Ed25519 batch signature verification,,128,,,153517819.0,ns,99
Ed25519 batch signature verification,,128,,,155217215.0,ns,100
