group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,96,,,1841955.0,ns,1
Ed25519 batch signature verification,,96,,,3679252.0,ns,2
Ed25519 batch signature verification,,96,,,5557293.0,ns,3
Ed25519 batch signature verification,,96,,,7399531.0,ns,4
Ed25519 batch signature verification,,96,,,9240999.0,ns,5
Ed25519 batch signature verification,,96,,,11043087.0,ns,6
Ed25519 batch signature verification,,96,,,12938435.0,ns,7
Ed25519 batch signature verification,,96,,,14751681.0,ns,8
Ed25519 batch signature verification,,96,,,16588868.0,ns,9
Ed25519 batch signature verification,,96,,,18389974.0,ns,10
Ed25519 batch signature verification,,96,,,20277315.0,ns,11
Ed25519 batch signature verification,,96,,,22094618.0,ns,12
Ed25519 batch signature verification,,96,,,23916949.0,ns,13
Ed25519 batch signature verification,,96,,,25827998.0,ns,14
Ed25519 batch signature verification,,96,,,27946184.0,ns,15
Ed25519 batch signature verification,,96,,,29593575.0,ns,16
Ed25519 batch signature verification,,96,,,31920489.0,ns,17
Ed25519 batch signature verification,,96,,,33474843.0,ns,18
Ed25519 batch signature verification,,96,,,35273096.0,ns,19
Ed25519 batch signature verification,,96,,,37289967.0,ns,20
Ed25519 batch signature verification,,96,,,39319136.0,ns,21
Ed25519 batch signature verification,,96,,,41361676.0,ns,22
Ed25519 batch signature verification,,96,,,42655616.0,ns,23
Ed25519 batch signature verification,,96,,,44238766.0,ns,24
Ed25519 batch signature verification,,96,,,46149478.0,ns,25
Ed25519 batch signature verification,,96,,,48416060.0,ns,26
Ed25519 batch signature verification,,96,,,49855734.0,ns,27
Ed25519 batch signature verification,,96,,,51982768.0,ns,28
Ed25519 batch signature verification,,96,,,53530869.0,ns,29
Ed25519 batch signature verification,,96,,,55311922.0,ns,30
Ed25519 batch signature verification,,96,,,57203252.0,ns,31
Ed25519 batch signature verification,,96,,,58833386.0,ns,32
Ed25519 batch signature verification,,96,,,60692164.0,ns,33
Ed25519 batch signature verification,,96,,,62607403.0,ns,34
Ed25519 batch signature verification,,96,,,64599889.0,ns,35
Ed25519 batch signature verification,,96,,,66652475.0,ns,36
Ed25519 batch signature verification,,96,,,68260661.0,ns,37
Ed25519 batch signature verification,,96,,,70101116.0,ns,38
Ed25519 batch signature verification,,96,,,71976841.0,ns,39
Ed25519 batch signature verification,,96,,,73608430.0,ns,40
Ed25519 batch signature verification,,96,,,75499986.0,ns,41
Ed25519 batch signature verification,,96,,,77235793.0,ns,42
Ed25519 batch signature verification,,96,,,79661801.0,ns,43
Ed25519 batch signature verification,,96,,,81038610.0,ns,44
Ed25519 batch signature verification,,96,,,82777620.0,ns,45
Ed25519 batch signature verification,,96,,,84660151.0,ns,46
Ed25519 batch signature verification,,96,,,86823207.0,ns,47
Ed25519 batch signature verification,,96,,,88436812.0,ns,48
Ed25519 batch signature verification,,96,,,90465402.0,ns,49
Ed25519 batch signature verification,,96,,,92075352.0,ns,50
Ed25519 batch signature verification,,96,,,93855094.0,ns,51
Ed25519 batch signature verification,,96,,,95146148.0,ns,52
Ed25519 batch signature verification,,96,,,97426659.0,ns,53
Ed25519 batch signature verification,,96,,,99653360.0,ns,54
Ed25519 batch signature verification,,96,,,101049693.0,ns,55
Ed25519 batch signature verification,,96,,,102956922.0,ns,56
Ed25519 batch signature verification,,96,,,105013719.0,ns,57
Ed25519 batch signature verification,,96,,,107033120.0,ns,58
Ed25519 batch signature verification,,96,,,109079214.0,ns,59
Ed25519 batch signature verification,,96,,,110243797.0,ns,60
Ed25519 batch signature verification,,96,,,114226358.0,ns,61
Ed25519 batch signature verification,,96,,,114140348.0,ns,62
Ed25519 batch signature verification,,96,,,116201337.0,ns,63
Ed25519 batch signature verification,,96,,,118004894.0,ns,64
