group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,4,,,1086245.0,ns,5
Ed25519 batch signature verification,,4,,,2166662.0,ns,10
Ed25519 batch signature verification,,4,,,3255894.0,ns,15
Ed25519 batch signature verification,,4,,,4382806.0,ns,20
Ed25519 batch signature verification,,4,,,5456897.0,ns,25
Ed25519 batch signature verification,,4,,,6543586.0,ns,30
Ed25519 batch signature verification,,4,,,7613780.0,ns,35
Ed25519 batch signature verification,,4,,,8704567.0,ns,40
Ed25519 batch signature verification,,4,,,9803475.0,ns,45
Ed25519 batch signature verification,,4,,,10850981.0,ns,50
Ed25519 batch signature verification,,4,,,11949716.0,ns,55
Ed25519 batch signature verification,,4,,,13092608.0,ns,60
Ed25519 batch signature verification,,4,,,14166819.0,ns,65
Ed25519 batch signature verification,,4,,,15320397.0,ns,70
Ed25519 batch signature verification,,4,,,16371942.0,ns,75
Ed25519 batch signature verification,,4,,,17394670.0,ns,80
Ed25519 batch signature verification,,4,,,18507149.0,ns,85
Ed25519 batch signature verification,,4,,,19670556.0,ns,90
Ed25519 batch signature verification,,4,,,20689908.0,ns,95
Ed25519 batch signature verification,,4,,,21788889.0,ns,100
Ed25519 batch signature verification,,4,,,22867356.0,ns,105
Ed25519 batch signature verification,,4,,,23930242.0,ns,110
Ed25519 batch signature verification,,4,,,25023236.0,ns,115
Ed25519 batch signature verification,,4,,,26173851.0,ns,120
Ed25519 batch signature verification,,4,,,27247476.0,ns,125
Ed25519 batch signature verification,,4,,,28334877.0,ns,130
Ed25519 batch signature verification,,4,,,29402090.0,ns,135
Ed25519 batch signature verification,,4,,,30416909.0,ns,140
Ed25519 batch signature verification,,4,,,31571567.0,ns,145
Ed25519 batch signature verification,,4,,,32771922.0,ns,150
Ed25519 batch signature verification,,4,,,33756003.0,ns,155
Ed25519 batch signature verification,,4,,,34751649.0,ns,160
Ed25519 batch signature verification,,4,,,36332336.0,ns,165
Ed25519 batch signature verification,,4,,,37086115.0,ns,170
Ed25519 batch signature verification,,4,,,38041158.0,ns,175
Ed25519 batch signature verification,,4,,,39262718.0,ns,180
Ed25519 batch signature verification,,4,,,40231456.0,ns,185
Ed25519 batch signature verification,,4,,,41425312.0,ns,190
Ed25519 batch signature verification,,4,,,42527719.0,ns,195
Ed25519 batch signature verification,,4,,,43572601.0,ns,200
Ed25519 batch signature verification,,4,,,44594366.0,ns,205
Ed25519 batch signature verification,,4,,,45784181.0,ns,210
Ed25519 batch signature verification,,4,,,46808228.0,ns,215
Ed25519 batch signature verification,,4,,,48006693.0,ns,220
Ed25519 batch signature verification,,4,,,48971431.0,ns,225
Ed25519 batch signature verification,,4,,,50355412.0,ns,230
Ed25519 batch signature verification,,4,,,51141824.0,ns,235
Ed25519 batch signature verification,,4,,,52278717.0,ns,240
Ed25519 batch signature verification,,4,,,53311043.0,ns,245
Ed25519 batch signature verification,,4,,,54365709.0,ns,250
Ed25519 batch signature verification,,4,,,55808530.0,ns,255
Ed25519 batch signature verification,,4,,,56726879.0,ns,260
Ed25519 batch signature verification,,4,,,57817674.0,ns,265
Ed25519 batch signature verification,,4,,,58959484.0,ns,270
Ed25519 batch signature verification,,4,,,59943455.0,ns,275
Ed25519 batch signature verification,,4,,,61007972.0,ns,280
Ed25519 batch signature verification,,4,,,63684652.0,ns,285
Ed25519 batch signature verification,,4,,,63330309.0,ns,290
Ed25519 batch signature verification,,4,,,64599896.0,ns,295
Ed25519 batch signature verification,,4,,,65830368.0,ns,300
Ed25519 batch signature verification,,4,,,66540138.0,ns,305
Ed25519 batch signature verification,,4,,,67573241.0,ns,310
Ed25519 batch signature verification,,4,,,69303059.0,ns,315
Ed25519 batch signature verification,,4,,,70501509.0,ns,320
Ed25519 batch signature verification,,4,,,70725793.0,ns,325
Ed25519 batch signature verification,,4,,,72748319.0,ns,330
Ed25519 batch signature verification,,4,,,73840292.0,ns,335
Ed25519 batch signature verification,,4,,,74852008.0,ns,340
Ed25519 batch signature verification,,4,,,75454762.0,ns,345
Ed25519 batch signature verification,,4,,,76195574.0,ns,350
Ed25519 batch signature verification,,4,,,78132214.0,ns,355
Ed25519 batch signature verification,,4,,,78285380.0,ns,360
Ed25519 batch signature verification,,4,,,79892019.0,ns,365
Ed25519 batch signature verification,,4,,,80530357.0,ns,370
Ed25519 batch signature verification,,4,,,81819311.0,ns,375
Ed25519 batch signature verification,,4,,,83429396.0,ns,380
Ed25519 batch signature verification,,4,,,83964935.0,ns,385
Ed25519 batch signature verification,,4,,,85411633.0,ns,390
Ed25519 batch signature verification,,4,,,86224827.0,ns,395
Ed25519 batch signature verification,,4,,,87141648.0,ns,400
Ed25519 batch signature verification,,4,,,88754126.0,ns,405
Ed25519 batch signature verification,,4,,,89193785.0,ns,410
Ed25519 batch signature verification,,4,,,90644302.0,ns,415
Ed25519 batch signature verification,,4,,,91358993.0,ns,420
Ed25519 batch signature verification,,4,,,92613670.0,ns,425
Ed25519 batch signature verification,,4,,,93568358.0,ns,430
Ed25519 batch signature verification,,4,,,95171928.0,ns,435
Ed25519 batch signature verification,,4,,,96236270.0,ns,440
Ed25519 batch signature verification,,4,,,97573040.0,ns,445
Ed25519 batch signature verification,,4,,,98179407.0,ns,450
Ed25519 batch signature verification,,4,,,100569451.0,ns,455
Ed25519 batch signature verification,,4,,,102009691.0,ns,460
Ed25519 batch signature verification,,4,,,101871327.0,ns,465
Ed25519 batch signature verification,,4,,,102643857.0,ns,470
Ed25519 batch signature verification,,4,,,103697237.0,ns,475
Ed25519 batch signature verification,,4,,,104524005.0,ns,480
Ed25519 batch signature verification,,4,,,106404502.0,ns,485
Ed25519 batch signature verification,,4,,,106987176.0,ns,490
Ed25519 batch signature verification,,4,,,108166008.0,ns,495
Ed25519 batch signature verification,,4,,,109345980.0,ns,500
