group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,8,,,1012159.0,ns,8
Ed25519 batch signature verification,,8,,,2015394.0,ns,16
Ed25519 batch signature verification,,8,,,3026391.0,ns,24
Ed25519 batch signature verification,,8,,,4031393.0,ns,32
Ed25519 batch signature verification,,8,,,5046510.0,ns,40
Ed25519 batch signature verification,,8,,,6045179.0,ns,48
Ed25519 batch signature verification,,8,,,7057191.0,ns,56
Ed25519 batch signature verification,,8,,,8063985.0,ns,64
Ed25519 batch signature verification,,8,,,9080263.0,ns,72
Ed25519 batch signature verification,,8,,,10090505.0,ns,80
Ed25519 batch signature verification,,8,,,11102736.0,ns,88
Ed25519 batch signature verification,,8,,,12129632.0,ns,96
Ed25519 batch signature verification,,8,,,12985438.0,ns,104
Ed25519 batch signature verification,,8,,,13922611.0,ns,112
Ed25519 batch signature verification,,8,,,14948243.0,ns,120
Ed25519 batch signature verification,,8,,,16023198.0,ns,128
Ed25519 batch signature verification,,8,,,16880336.0,ns,136
Ed25519 batch signature verification,,8,,,18272984.0,ns,144
Ed25519 batch signature verification,,8,,,19260758.0,ns,152
Ed25519 batch signature verification,,8,,,20227263.0,ns,160
Ed25519 batch signature verification,,8,,,21184296.0,ns,168
Ed25519 batch signature verification,,8,,,22225783.0,ns,176
Ed25519 batch signature verification,,8,,,23594511.0,ns,184
Ed25519 batch signature verification,,8,,,24445691.0,ns,192
Ed25519 batch signature verification,,8,,,25336385.0,ns,200
Ed25519 batch signature verification,,8,,,26321838.0,ns,208
Ed25519 batch signature verification,,8,,,27270386.0,ns,216
Ed25519 batch signature verification,,8,,,28615621.0,ns,224
Ed25519 batch signature verification,,8,,,29345134.0,ns,232
Ed25519 batch signature verification,,8,,,30490795.0,ns,240
Ed25519 batch signature verification,,8,,,31356007.0,ns,248
Ed25519 batch signature verification,,8,,,32411990.0,ns,256
Ed25519 batch signature verification,,8,,,33324456.0,ns,264
Ed25519 batch signature verification,,8,,,34395492.0,ns,272
Ed25519 batch signature verification,,8,,,35306568.0,ns,280
Ed25519 batch signature verification,,8,,,36298569.0,ns,288
Ed25519 batch signature verification,,8,,,37589353.0,ns,296
Ed25519 batch signature verification,,8,,,38731341.0,ns,304
Ed25519 batch signature verification,,8,,,39592271.0,ns,312
Ed25519 batch signature verification,,8,,,40402150.0,ns,320
Ed25519 batch signature verification,,8,,,41443757.0,ns,328
Ed25519 batch signature verification,,8,,,42489034.0,ns,336
Ed25519 batch signature verification,,8,,,43529764.0,ns,344
