group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,256,,,55162913.0,ns,7
Ed25519 batch signature verification,,256,,,54652298.0,ns,7
Ed25519 batch signature verification,,256,,,54499073.0,ns,7
Ed25519 batch signature verification,,256,,,55009373.0,ns,7
Ed25519 batch signature verification,,256,,,54096128.0,ns,7
Ed25519 batch signature verification,,256,,,54436203.0,ns,7
Ed25519 batch signature verification,,256,,,54471985.0,ns,7
Ed25519 batch signature verification,,256,,,54578157.0,ns,7
Ed25519 batch signature verification,,256,,,54478126.0,ns,7
Ed25519 batch signature verification,,256,,,54143785.0,ns,7
Ed25519 batch signature verification,,256,,,54465444.0,ns,7
Ed25519 batch signature verification,,256,,,54396030.0,ns,7
Ed25519 batch signature verification,,256,,,54383441.0,ns,7
Ed25519 batch signature verification,,256,,,54536546.0,ns,7
Ed25519 batch signature verification,,256,,,55245227.0,ns,7
Ed25519 batch signature verification,,256,,,54457691.0,ns,7
Ed25519 batch signature verification,,256,,,54584427.0,ns,7
Ed25519 batch signature verification,,256,,,54509243.0,ns,7
Ed25519 batch signature verification,,256,,,54020546.0,ns,7
Ed25519 batch signature verification,,256,,,54069608.0,ns,7
Ed25519 batch signature verification,,256,,,53950220.0,ns,7
Ed25519 batch signature verification,,256,,,54563376.0,ns,7
Ed25519 batch signature verification,,256,,,54428404.0,ns,7
Ed25519 batch signature verification,,256,,,54403822.0,ns,7
Ed25519 batch signature verification,,256,,,54404189.0,ns,7
Ed25519 batch signature verification,,256,,,54454332.0,ns,7
Ed25519 batch signature verification,,256,,,54398479.0,ns,7
Ed25519 batch signature verification,,256,,,54412242.0,ns,7
Ed25519 batch signature verification,,256,,,54174426.0,ns,7
Ed25519 batch signature verification,,256,,,54561154.0,ns,7
Ed25519 batch signature verification,,256,,,54615692.0,ns,7
Ed25519 batch signature verification,,256,,,54468325.0,ns,7
Ed25519 batch signature verification,,256,,,54323167.0,ns,7
Ed25519 batch signature verification,,256,,,55847807.0,ns,7
Ed25519 batch signature verification,,256,,,54336735.0,ns,7
Ed25519 batch signature verification,,256,,,54767456.0,ns,7
Ed25519 batch signature verification,,256,,,54591461.0,ns,7
Ed25519 batch signature verification,,256,,,55762395.0,ns,7
Ed25519 batch signature verification,,256,,,54400419.0,ns,7
Ed25519 batch signature verification,,256,,,54792768.0,ns,7
Ed25519 batch signature verification,,256,,,54520189.0,ns,7
Ed25519 batch signature verification,,256,,,55118328.0,ns,7
Ed25519 batch signature verification,,256,,,54565550.0,ns,7
Ed25519 batch signature verification,,256,,,55233630.0,ns,7
Ed25519 batch signature verification,,256,,,54362763.0,ns,7
Ed25519 batch signature verification,,256,,,54428683.0,ns,7
Ed25519 batch signature verification,,256,,,54472638.0,ns,7
Ed25519 batch signature verification,,256,,,54832647.0,ns,7
Ed25519 batch signature verification,,256,,,54565899.0,ns,7
Ed25519 batch signature verification,,256,,,54518117.0,ns,7
Ed25519 batch signature verification,,256,,,54484440.0,ns,7
Ed25519 batch signature verification,,256,,,54499783.0,ns,7
Ed25519 batch signature verification,,256,,,54499970.0,ns,7
Ed25519 batch signature verification,,256,,,55214080.0,ns,7
Ed25519 batch signature verification,,256,,,54601456.0,ns,7
Ed25519 batch signature verification,,256,,,54360981.0,ns,7
Ed25519 batch signature verification,,256,,,54642212.0,ns,7
Ed25519 batch signature verification,,256,,,54600515.0,ns,7
Ed25519 batch signature verification,,256,,,55380687.0,ns,7
Ed25519 batch signature verification,,256,,,54654555.0,ns,7
Ed25519 batch signature verification,,256,,,54580681.0,ns,7
Ed25519 batch signature verification,,256,,,54640906.0,ns,7
Ed25519 batch signature verification,,256,,,54983818.0,ns,7
Ed25519 batch signature verification,,256,,,54542961.0,ns,7
Ed25519 batch signature verification,,256,,,54568926.0,ns,7
Ed25519 batch signature verification,,256,,,54568112.0,ns,7
Ed25519 batch signature verification,,256,,,54970553.0,ns,7
Ed25519 batch signature verification,,256,,,54600709.0,ns,7
Ed25519 batch signature verification,,256,,,54667088.0,ns,7
Ed25519 batch signature verification,,256,,,57522843.0,ns,7
Ed25519 batch signature verification,,256,,,54490843.0,ns,7
Ed25519 batch signature verification,,256,,,54497963.0,ns,7
Ed25519 batch signature verification,,256,,,55307013.0,ns,7
Ed25519 batch signature verification,,256,,,54714355.0,ns,7
Ed25519 batch signature verification,,256,,,54652685.0,ns,7
Ed25519 batch signature verification,,256,,,54427988.0,ns,7
Ed25519 batch signature verification,,256,,,54673630.0,ns,7
Ed25519 batch signature verification,,256,,,54623682.0,ns,7
Ed25519 batch signature verification,,256,,,54388577.0,ns,7
Ed25519 batch signature verification,,256,,,53955668.0,ns,7
Ed25519 batch signature verification,,256,,,53684626.0,ns,7
Ed25519 batch signature verification,,256,,,53780512.0,ns,7
Ed25519 batch signature verification,,256,,,53708374.0,ns,7
Ed25519 batch signature verification,,256,,,54187138.0,ns,7
Ed25519 batch signature verification,,256,,,54318791.0,ns,7
Ed25519 batch signature verification,,256,,,54346851.0,ns,7
Ed25519 batch signature verification,,256,,,54667161.0,ns,7
Ed25519 batch signature verification,,256,,,54842386.0,ns,7
Ed25519 batch signature verification,,256,,,54356371.0,ns,7
Ed25519 batch signature verification,,256,,,54213637.0,ns,7
Ed25519 batch signature verification,,256,,,54223682.0,ns,7
Ed25519 batch signature verification,,256,,,54145721.0,ns,7
Ed25519 batch signature verification,,256,,,54300431.0,ns,7
Ed25519 batch signature verification,,256,,,53759272.0,ns,7
Ed25519 batch signature verification,,256,,,53788586.0,ns,7
Ed25519 batch signature verification,,256,,,54463668.0,ns,7
Ed25519 batch signature verification,,256,,,54291366.0,ns,7
Ed25519 batch signature verification,,256,,,54348039.0,ns,7
Ed25519 batch signature verification,,256,,,54668931.0,ns,7
Ed25519 batch signature verification,,256,,,54286206.0,ns,7
