group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,64,,,52473805.0,ns,24
Ed25519 batch signature verification,,64,,,51998184.0,ns,24
Ed25519 batch signature verification,,64,,,51781516.0,ns,24
Ed25519 batch signature verification,,64,,,51834571.0,ns,24
Ed25519 batch signature verification,,64,,,51496277.0,ns,24
Ed25519 batch signature verification,,64,,,51608303.0,ns,24
Ed25519 batch signature verification,,64,,,52022692.0,ns,24
Ed25519 batch signature verification,,64,,,51897405.0,ns,24
Ed25519 batch signature verification,,64,,,52526967.0,ns,24
Ed25519 batch signature verification,,64,,,52301187.0,ns,24
Ed25519 batch signature verification,,64,,,52057480.0,ns,24
Ed25519 batch signature verification,,64,,,51491489.0,ns,24
Ed25519 batch signature verification,,64,,,53121031.0,ns,24
Ed25519 batch signature verification,,64,,,52013060.0,ns,24
Ed25519 batch signature verification,,64,,,51952302.0,ns,24
Ed25519 batch signature verification,,64,,,51901076.0,ns,24
Ed25519 batch signature verification,,64,,,51830094.0,ns,24
Ed25519 batch signature verification,,64,,,51819813.0,ns,24
Ed25519 batch signature verification,,64,,,51676082.0,ns,24
Ed25519 batch signature verification,,64,,,51123068.0,ns,24
Ed25519 batch signature verification,,64,,,51275917.0,ns,24
Ed25519 batch signature verification,,64,,,52566032.0,ns,24
Ed25519 batch signature verification,,64,,,51868395.0,ns,24
Ed25519 batch signature verification,,64,,,51867778.0,ns,24
Ed25519 batch signature verification,,64,,,51984960.0,ns,24
Ed25519 batch signature verification,,64,,,52011203.0,ns,24
Ed25519 batch signature verification,,64,,,52007183.0,ns,24
Ed25519 batch signature verification,,64,,,51876358.0,ns,24
Ed25519 batch signature verification,,64,,,51971889.0,ns,24
Ed25519 batch signature verification,,64,,,51888769.0,ns,24
Ed25519 batch signature verification,,64,,,51970868.0,ns,24
Ed25519 batch signature verification,,64,,,51369270.0,ns,24
Ed25519 batch signature verification,,64,,,51116315.0,ns,24
Ed25519 batch signature verification,,64,,,51278743.0,ns,24
Ed25519 batch signature verification,,64,,,52137815.0,ns,24
Ed25519 batch signature verification,,64,,,51801825.0,ns,24
Ed25519 batch signature verification,,64,,,51910182.0,ns,24
Ed25519 batch signature verification,,64,,,51767847.0,ns,24
Ed25519 batch signature verification,,64,,,51830164.0,ns,24
Ed25519 batch signature verification,,64,,,51861380.0,ns,24
Ed25519 batch signature verification,,64,,,51869293.0,ns,24
Ed25519 batch signature verification,,64,,,51971613.0,ns,24
Ed25519 batch signature verification,,64,,,51982747.0,ns,24
Ed25519 batch signature verification,,64,,,52069606.0,ns,24
Ed25519 batch signature verification,,64,,,52199207.0,ns,24
Ed25519 batch signature verification,,64,,,51872904.0,ns,24
Ed25519 batch signature verification,,64,,,52002748.0,ns,24
Ed25519 batch signature verification,,64,,,52378932.0,ns,24
Ed25519 batch signature verification,,64,,,51984687.0,ns,24
Ed25519 batch signature verification,,64,,,52600119.0,ns,24
Ed25519 batch signature verification,,64,,,53680070.0,ns,24
Ed25519 batch signature verification,,64,,,52894124.0,ns,24
Ed25519 batch signature verification,,64,,,53516006.0,ns,24
Ed25519 batch signature verification,,64,,,51923258.0,ns,24
Ed25519 batch signature verification,,64,,,52522663.0,ns,24
Ed25519 batch signature verification,,64,,,51879355.0,ns,24
Ed25519 batch signature verification,,64,,,52663580.0,ns,24
Ed25519 batch signature verification,,64,,,53975949.0,ns,24
Ed25519 batch signature verification,,64,,,52905325.0,ns,24
Ed25519 batch signature verification,,64,,,52807484.0,ns,24
Ed25519 batch signature verification,,64,,,52403742.0,ns,24
Ed25519 batch signature verification,,64,,,51807637.0,ns,24
Ed25519 batch signature verification,,64,,,52059612.0,ns,24
Ed25519 batch signature verification,,64,,,51805032.0,ns,24
Ed25519 batch signature verification,,64,,,51825886.0,ns,24
Ed25519 batch signature verification,,64,,,51538665.0,ns,24
Ed25519 batch signature verification,,64,,,52062149.0,ns,24
Ed25519 batch signature verification,,64,,,51838015.0,ns,24
Ed25519 batch signature verification,,64,,,51735660.0,ns,24
Ed25519 batch signature verification,,64,,,51408887.0,ns,24
Ed25519 batch signature verification,,64,,,51427567.0,ns,24
Ed25519 batch signature verification,,64,,,51519888.0,ns,24
Ed25519 batch signature verification,,64,,,51351954.0,ns,24
Ed25519 batch signature verification,,64,,,51412148.0,ns,24
Ed25519 batch signature verification,,64,,,51315074.0,ns,24
Ed25519 batch signature verification,,64,,,51719463.0,ns,24
Ed25519 batch signature verification,,64,,,51738436.0,ns,24
Ed25519 batch signature verification,,64,,,52043952.0,ns,24
Ed25519 batch signature verification,,64,,,52549186.0,ns,24
Ed25519 batch signature verification,,64,,,51886559.0,ns,24
Ed25519 batch signature verification,,64,,,52963598.0,ns,24
Ed25519 batch signature verification,,64,,,52033829.0,ns,24
Ed25519 batch signature verification,,64,,,51885434.0,ns,24
Ed25519 batch signature verification,,64,,,51926145.0,ns,24
Ed25519 batch signature verification,,64,,,52642093.0,ns,24
Ed25519 batch signature verification,,64,,,52072228.0,ns,24
Ed25519 batch signature verification,,64,,,51899449.0,ns,24
Ed25519 batch signature verification,,64,,,51900982.0,ns,24
Ed25519 batch signature verification,,64,,,51752524.0,ns,24
Ed25519 batch signature verification,,64,,,51799611.0,ns,24
Ed25519 batch signature verification,,64,,,51935878.0,ns,24
Ed25519 batch signature verification,,64,,,51822697.0,ns,24
Ed25519 batch signature verification,,64,,,51818639.0,ns,24
Ed25519 batch signature verification,,64,,,51815253.0,ns,24
Ed25519 batch signature verification,,64,,,51773387.0,ns,24
Ed25519 batch signature verification,,64,,,51870509.0,ns,24
Ed25519 batch signature verification,,64,,,52060425.0,ns,24
Ed25519 batch signature verification,,64,,,51800695.0,ns,24
Ed25519 batch signature verification,,64,,,52323717.0,ns,24
Ed25519 batch signature verification,,64,,,52398415.0,ns,24
