group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,128,,,52614629.0,ns,12
Ed25519 batch signature verification,,128,,,51977592.0,ns,12
Ed25519 batch signature verification,,128,,,51904417.0,ns,12
Ed25519 batch signature verification,,128,,,51836277.0,ns,12
Ed25519 batch signature verification,,128,,,51875389.0,ns,12
Ed25519 batch signature verification,,128,,,52659263.0,ns,12
Ed25519 batch signature verification,,128,,,52112547.0,ns,12
Ed25519 batch signature verification,,128,,,52407940.0,ns,12
Ed25519 batch signature verification,,128,,,53234301.0,ns,12
Ed25519 batch signature verification,,128,,,52554676.0,ns,12
Ed25519 batch signature verification,,128,,,52255343.0,ns,12
Ed25519 batch signature verification,,128,,,52342251.0,ns,12
Ed25519 batch signature verification,,128,,,52569018.0,ns,12
Ed25519 batch signature verification,,128,,,53094052.0,ns,12
Ed25519 batch signature verification,,128,,,52266548.0,ns,12
Ed25519 batch signature verification,,128,,,52138545.0,ns,12
Ed25519 batch signature verification,,128,,,53055922.0,ns,12
Ed25519 batch signature verification,,128,,,53076021.0,ns,12
Ed25519 batch signature verification,,128,,,53081592.0,ns,12
Ed25519 batch signature verification,,128,,,53047584.0,ns,12
Ed25519 batch signature verification,,128,,,53125081.0,ns,12
Ed25519 batch signature verification,,128,,,52239704.0,ns,12
Ed25519 batch signature verification,,128,,,52876533.0,ns,12
Ed25519 batch signature verification,,128,,,52728506.0,ns,12
Ed25519 batch signature verification,,128,,,52707800.0,ns,12
Ed25519 batch signature verification,,128,,,52478776.0,ns,12
Ed25519 batch signature verification,,128,,,52139359.0,ns,12
Ed25519 batch signature verification,,128,,,52006138.0,ns,12
Ed25519 batch signature verification,,128,,,52228324.0,ns,12
Ed25519 batch signature verification,,128,,,52467682.0,ns,12
Ed25519 batch signature verification,,128,,,52028356.0,ns,12
Ed25519 batch signature verification,,128,,,52077184.0,ns,12
Ed25519 batch signature verification,,128,,,52047885.0,ns,12
Ed25519 batch signature verification,,128,,,51981115.0,ns,12
Ed25519 batch signature verification,,128,,,51992059.0,ns,12
Ed25519 batch signature verification,,128,,,52346798.0,ns,12
Ed25519 batch signature verification,,128,,,51910991.0,ns,12
Ed25519 batch signature verification,,128,,,52050411.0,ns,12
Ed25519 batch signature verification,,128,,,51943036.0,ns,12
Ed25519 batch signature verification,,128,,,53281078.0,ns,12
Ed25519 batch signature verification,,128,,,54273602.0,ns,12
Ed25519 batch signature verification,,128,,,54913995.0,ns,12
Ed25519 batch signature verification,,128,,,54188864.0,ns,12
Ed25519 batch signature verification,,128,,,54146147.0,ns,12
Ed25519 batch signature verification,,128,,,53456263.0,ns,12
Ed25519 batch signature verification,,128,,,52838299.0,ns,12
Ed25519 batch signature verification,,128,,,52576198.0,ns,12
Ed25519 batch signature verification,,128,,,53370014.0,ns,12
Ed25519 batch signature verification,,128,,,52224755.0,ns,12
Ed25519 batch signature verification,,128,,,52940035.0,ns,12
Ed25519 batch signature verification,,128,,,52211886.0,ns,12
Ed25519 batch signature verification,,128,,,52025773.0,ns,12
Ed25519 batch signature verification,,128,,,51992248.0,ns,12
Ed25519 batch signature verification,,128,,,52166146.0,ns,12
Ed25519 batch signature verification,,128,,,52224889.0,ns,12
Ed25519 batch signature verification,,128,,,52324081.0,ns,12
Ed25519 batch signature verification,,128,,,53715124.0,ns,12
Ed25519 batch signature verification,,128,,,51995071.0,ns,12
Ed25519 batch signature verification,,128,,,51916775.0,ns,12
Ed25519 batch signature verification,,128,,,52038553.0,ns,12
Ed25519 batch signature verification,,128,,,52276683.0,ns,12
Ed25519 batch signature verification,,128,,,51975745.0,ns,12
Ed25519 batch signature verification,,128,,,52094941.0,ns,12
Ed25519 batch signature verification,,128,,,52028825.0,ns,12
Ed25519 batch signature verification,,128,,,51965148.0,ns,12
Ed25519 batch signature verification,,128,,,51924926.0,ns,12
Ed25519 batch signature verification,,128,,,52087940.0,ns,12
Ed25519 batch signature verification,,128,,,52002002.0,ns,12
Ed25519 batch signature verification,,128,,,51963689.0,ns,12
Ed25519 batch signature verification,,128,,,51541526.0,ns,12
Ed25519 batch signature verification,,128,,,51621211.0,ns,12
Ed25519 batch signature verification,,128,,,52016879.0,ns,12
Ed25519 batch signature verification,,128,,,52417822.0,ns,12
Ed25519 batch signature verification,,128,,,52242764.0,ns,12
Ed25519 batch signature verification,,128,,,52060237.0,ns,12
Ed25519 batch signature verification,,128,,,51999118.0,ns,12
Ed25519 batch signature verification,,128,,,52335392.0,ns,12
Ed25519 batch signature verification,,128,,,52379746.0,ns,12
Ed25519 batch signature verification,,128,,,51962239.0,ns,12
Ed25519 batch signature verification,,128,,,52009259.0,ns,12
Ed25519 batch signature verification,,128,,,52013153.0,ns,12
Ed25519 batch signature verification,,128,,,52701372.0,ns,12
Ed25519 batch signature verification,,128,,,52025929.0,ns,12
Ed25519 batch signature verification,,128,,,52278684.0,ns,12
Ed25519 batch signature verification,,128,,,52918760.0,ns,12
Ed25519 batch signature verification,,128,,,52300826.0,ns,12
Ed25519 batch signature verification,,128,,,52581626.0,ns,12
Ed25519 batch signature verification,,128,,,52079158.0,ns,12
Ed25519 batch signature verification,,128,,,52061457.0,ns,12
Ed25519 batch signature verification,,128,,,52472581.0,ns,12
Ed25519 batch signature verification,,128,,,52015099.0,ns,12
Ed25519 batch signature verification,,128,,,52515079.0,ns,12
Ed25519 batch signature verification,,128,,,51910583.0,ns,12
Ed25519 batch signature verification,,128,,,51981999.0,ns,12
Ed25519 batch signature verification,,128,,,52082961.0,ns,12
Ed25519 batch signature verification,,128,,,51942479.0,ns,12
Ed25519 batch signature verification,,128,,,52014288.0,ns,12
Ed25519 batch signature verification,,128,,,51958421.0,ns,12
Ed25519 batch signature verification,,128,,,51934575.0,ns,12
Ed25519 batch signature verification,,128,,,52084047.0,ns,12
